seqnames	start	end	width	strand	Median
chr2	67000001	68000000	1000000	*	0.119216032494121
chr2	68000001	69000000	1000000	*	-0.0822954999387846
chr2	69000001	70000000	1000000	*	-0.0835516591337502
chr2	70000001	71000000	1000000	*	0.0168114057951749
chr2	71000001	72000000	1000000	*	0.0920994933045676
chr2	72000001	73000000	1000000	*	-0.00142477359579189
chr2	73000001	74000000	1000000	*	0.00637976458624145
chr2	74000001	75000000	1000000	*	-0.0423188857657222
chr2	75000001	76000000	1000000	*	0.0578561305912031
chr2	76000001	77000000	1000000	*	-0.0175664009211265
chr2	77000001	78000000	1000000	*	-0.0510439776091861
chr2	78000001	79000000	1000000	*	-0.0318812008481473
chr2	79000001	80000000	1000000	*	0.0218521576035104
chr2	80000001	81000000	1000000	*	-0.00162869660907627
chr2	81000001	82000000	1000000	*	0.0193052067468522
chr2	82000001	83000000	1000000	*	-0.0414812935266961
chr2	83000001	84000000	1000000	*	-0.0349226297786391
chr2	84000001	85000000	1000000	*	0.0635521799427506
chr2	85000001	86000000	1000000	*	-0.0367760397666692
chr2	88000001	89000000	1000000	*	0.0554246353035291
chr2	98000001	99000000	1000000	*	0.0350361360123435
chr2	99000001	100000000	1000000	*	-0.0136277675973
chr2	100000001	101000000	1000000	*	0.109247055112727
chr2	101000001	102000000	1000000	*	-0.00852865934281009
chr2	102000001	103000000	1000000	*	0.0477379479611484
chr2	103000001	104000000	1000000	*	-0.0262322062568609
chr2	104000001	105000000	1000000	*	-0.0331204649966836
chr2	105000001	106000000	1000000	*	0.0342097418937739
chr2	107000001	108000000	1000000	*	0.0237715846624979
chr2	114000001	115000000	1000000	*	0.0267986795426958
chr2	115000001	116000000	1000000	*	-0.186382641892432
chr2	116000001	117000000	1000000	*	-0.245111121215901
chr2	117000001	118000000	1000000	*	0.0327143093547001
chr2	118000001	119000000	1000000	*	0.11732711649295
chr2	119000001	120000000	1000000	*	0.0347571788043916
chr2	120000001	121000000	1000000	*	0.216017186606838
chr2	121000001	122000000	1000000	*	0.00348579191912685
chr2	122000001	123000000	1000000	*	0.0561385967080285
chr2	123000001	124000000	1000000	*	0.0280382107542661
chr2	124000001	125000000	1000000	*	-0.0193681918881608
chr2	125000001	126000000	1000000	*	-0.030190922540106
chr2	126000001	127000000	1000000	*	0.0711119427269933
chr2	127000001	128000000	1000000	*	-0.0879607984121215
chr2	128000001	129000000	1000000	*	0.0426811325461822
chr2	129000001	130000000	1000000	*	0.0951341610334969
chr2	133000001	134000000	1000000	*	0.0457642724349812
chr2	134000001	135000000	1000000	*	0.0717345314889664
chr2	135000001	136000000	1000000	*	-0.13014178685666
chr2	136000001	137000000	1000000	*	0.0540003957749993
chr2	137000001	138000000	1000000	*	0.0237129409859363
chr2	138000001	139000000	1000000	*	0.0117378653376073
chr2	139000001	140000000	1000000	*	-0.0383476054570225
chr2	140000001	141000000	1000000	*	-0.0574373914929851
chr2	141000001	142000000	1000000	*	-0.0480853224691648
chr2	142000001	143000000	1000000	*	0.00414151742648943
chr2	143000001	144000000	1000000	*	-0.0247702511128297
chr2	144000001	145000000	1000000	*	-0.0786836857284212
chr2	145000001	146000000	1000000	*	0.015137410581125
chr2	146000001	147000000	1000000	*	0.00254117148900609
chr2	147000001	148000000	1000000	*	0.0299842112448761
chr2	148000001	149000000	1000000	*	-0.15059145384133
chr2	149000001	150000000	1000000	*	0.020489397742024
chr2	150000001	151000000	1000000	*	-0.0527393614594344
chr2	151000001	152000000	1000000	*	-0.076208210622723
chr2	152000001	153000000	1000000	*	-0.0849423650593289
chr2	153000001	154000000	1000000	*	-0.0174702340442545
chr2	154000001	155000000	1000000	*	-0.000439180105374905
chr2	155000001	156000000	1000000	*	0.0440717200402624
chr2	156000001	157000000	1000000	*	-0.0626498534214076
chr2	157000001	158000000	1000000	*	-0.0211920432002968
chr2	158000001	159000000	1000000	*	0.0261292228656668
chr2	159000001	160000000	1000000	*	-0.111845244678355
chr2	160000001	161000000	1000000	*	0.0392004623743831
chr2	161000001	162000000	1000000	*	-0.00300632946589277
chr2	162000001	163000000	1000000	*	-0.0540406345289221
chr2	163000001	164000000	1000000	*	-0.0533909912539554
chr2	164000001	165000000	1000000	*	-0.0214330625479403
chr2	165000001	166000000	1000000	*	-0.0109386561416411
chr2	166000001	167000000	1000000	*	0.034448138923827
chr2	167000001	168000000	1000000	*	0.0190293296941702
chr2	168000001	169000000	1000000	*	-0.157076793798757
chr2	169000001	170000000	1000000	*	-0.0812634212928772
chr2	170000001	171000000	1000000	*	-0.00299789726099042
chr2	171000001	172000000	1000000	*	-0.115680602133432
chr2	172000001	173000000	1000000	*	0.00177258171525279
chr2	173000001	174000000	1000000	*	0.0140630870279004
chr2	174000001	175000000	1000000	*	-0.137359834573136
chr2	175000001	176000000	1000000	*	0.00443654614711711
chr2	176000001	177000000	1000000	*	0.00286727130853131
chr2	177000001	178000000	1000000	*	-0.0538925152349931
chr2	178000001	179000000	1000000	*	-0.029486272785631
chr2	179000001	180000000	1000000	*	0.00178776086530782
chr2	180000001	181000000	1000000	*	0.0339476110547459
chr2	181000001	182000000	1000000	*	-0.00419031788637271
chr2	182000001	183000000	1000000	*	-0.00824430218079542
chr2	183000001	184000000	1000000	*	-0.0262230974492836
chr2	184000001	185000000	1000000	*	0.00580897073402867
chr2	185000001	186000000	1000000	*	-0.0100745640174158
chr2	186000001	187000000	1000000	*	-0.028811298494019
chr2	187000001	188000000	1000000	*	-0.0179083330569853
chr2	188000001	189000000	1000000	*	-0.0211160596090607
chr2	189000001	190000000	1000000	*	-0.055410206140419
chr2	190000001	191000000	1000000	*	-0.0491465769693601
chr2	191000001	192000000	1000000	*	-0.0333796044837734
chr2	192000001	193000000	1000000	*	-0.00576026812443804
chr2	193000001	194000000	1000000	*	NA
chr2	194000001	195000000	1000000	*	0.0232710429121157
chr2	195000001	196000000	1000000	*	-0.0360788446733379
chr2	196000001	197000000	1000000	*	-0.0495780159611102
chr2	197000001	198000000	1000000	*	-0.100991725203243
chr2	198000001	199000000	1000000	*	-0.00290485296735628
chr2	199000001	200000000	1000000	*	-0.0166708211064398
chr2	200000001	201000000	1000000	*	-0.0126479437667626
chr2	201000001	202000000	1000000	*	-0.0807564172170895
chr2	202000001	203000000	1000000	*	-0.153472972651059
chr2	203000001	204000000	1000000	*	-0.0996225463019983
chr2	204000001	205000000	1000000	*	0.0399132114997925
chr2	205000001	206000000	1000000	*	0.00173511034643318
chr2	206000001	207000000	1000000	*	-0.0244923340577038
chr2	207000001	208000000	1000000	*	-0.065277919771936
chr2	208000001	209000000	1000000	*	-0.0393612399086337
chr2	209000001	210000000	1000000	*	-0.011673188320565
chr2	210000001	211000000	1000000	*	-0.00761995826164518
chr2	211000001	212000000	1000000	*	-0.0366710363674472
chr2	212000001	213000000	1000000	*	0.0204153137617758
chr2	213000001	214000000	1000000	*	-0.0252346902623088
chr2	214000001	215000000	1000000	*	-0.0238410448689823
chr2	215000001	216000000	1000000	*	0.0150433077378805
chr2	216000001	217000000	1000000	*	0.0907177429121138
chr2	217000001	218000000	1000000	*	0.142766530293411
chr2	218000001	219000000	1000000	*	-0.0364832573419558
chr2	219000001	220000000	1000000	*	0.0911878131839219
chr2	220000001	221000000	1000000	*	-0.0212159340347114
chr2	221000001	222000000	1000000	*	-0.0411397037934262
chr2	222000001	223000000	1000000	*	-0.0275804455963663
chr2	223000001	224000000	1000000	*	-0.00641672376154786
chr2	224000001	225000000	1000000	*	-0.000652737905586909
chr2	225000001	226000000	1000000	*	-0.0185004565279556
chr2	226000001	227000000	1000000	*	-0.0499730802164388
chr2	227000001	228000000	1000000	*	-0.054482601439112
chr2	228000001	229000000	1000000	*	-0.0515191301539361
chr2	229000001	230000000	1000000	*	-0.0641209570959155
chr2	230000001	231000000	1000000	*	0.0142321997162932
chr2	231000001	232000000	1000000	*	-0.0746101037181488
chr2	232000001	233000000	1000000	*	0.0150112316540494
chr2	233000001	234000000	1000000	*	NA
chr2	234000001	235000000	1000000	*	0.145352228302269
chr2	235000001	236000000	1000000	*	0.0537132346583558
chr2	236000001	237000000	1000000	*	0.0840698118402118
chr2	237000001	238000000	1000000	*	0.0267478641320596
chr2	238000001	239000000	1000000	*	NA
chr2	239000001	240000000	1000000	*	NA
chr2	240000001	241000000	1000000	*	0.165190899368099
chr2	241000001	242000000	1000000	*	-0.311759716678045
chr3	1	1000000	1000000	*	NA
chr3	1000001	2000000	1000000	*	-0.0381141022149784
chr3	2000001	3000000	1000000	*	-0.0575826360151875
chr3	3000001	4000000	1000000	*	0.0561487612733677
chr3	4000001	5000000	1000000	*	0.0143453470474757
chr3	5000001	6000000	1000000	*	0.0575954742587034
chr3	6000001	7000000	1000000	*	0.0289790651101245
chr3	7000001	8000000	1000000	*	0.0188360052281756
chr3	8000001	9000000	1000000	*	0.128869879854233
chr3	9000001	10000000	1000000	*	0.00328085169143654
chr3	10000001	11000000	1000000	*	0.210804761887407
chr3	11000001	12000000	1000000	*	-0.209041125674226
chr3	12000001	13000000	1000000	*	-0.018921327629754
chr3	13000001	14000000	1000000	*	0.249615200515209
chr3	14000001	15000000	1000000	*	0.0842293596579009
chr3	15000001	16000000	1000000	*	-0.0296550604295825
chr3	16000001	17000000	1000000	*	NA
chr3	17000001	18000000	1000000	*	-0.035086939536602
chr3	18000001	19000000	1000000	*	0.0663557752885967
chr3	19000001	20000000	1000000	*	0.0170208972392073
chr3	20000001	21000000	1000000	*	-0.21840362895911
chr3	21000001	22000000	1000000	*	0.00547763430228757
chr3	22000001	23000000	1000000	*	0.0571453396436119
chr3	23000001	24000000	1000000	*	-0.0111099756330666
chr3	24000001	25000000	1000000	*	0.0227444929832486
chr3	25000001	26000000	1000000	*	-0.0149010185161922
chr3	26000001	27000000	1000000	*	0.029874310881352
chr3	27000001	28000000	1000000	*	-0.0353375273000021
chr3	28000001	29000000	1000000	*	-0.00783515984648239
chr3	29000001	30000000	1000000	*	0.0105961623371303
chr3	30000001	31000000	1000000	*	0.0307681167702126
chr3	31000001	32000000	1000000	*	0.0114533363270923
chr3	32000001	33000000	1000000	*	-0.0414964202147036
chr3	33000001	34000000	1000000	*	-0.0607886418661891
chr3	34000001	35000000	1000000	*	0.0665127273155475
chr3	35000001	36000000	1000000	*	0.0355756657086775
chr3	36000001	37000000	1000000	*	0.0813292397172195
chr3	37000001	38000000	1000000	*	0.0106986846635613
chr3	38000001	39000000	1000000	*	0.121866723035141
chr3	39000001	40000000	1000000	*	0.0602118155262489
chr3	40000001	41000000	1000000	*	0.109751208369238
chr3	41000001	42000000	1000000	*	0.0452441830347943
chr3	42000001	43000000	1000000	*	0.0579109751979787
chr3	43000001	44000000	1000000	*	0.0743485049664467
chr3	44000001	45000000	1000000	*	0.0191213430117971
chr3	45000001	46000000	1000000	*	0.0253127755416275
chr3	46000001	47000000	1000000	*	0.0560539690967948
chr3	47000001	48000000	1000000	*	-0.125909442735776
chr3	48000001	49000000	1000000	*	-0.0255387105702571
chr3	49000001	50000000	1000000	*	0.0073074975113642
chr3	50000001	51000000	1000000	*	0.124764600673858
chr3	51000001	52000000	1000000	*	0.0697282953435775
chr3	52000001	53000000	1000000	*	0.0147909481788249
chr3	53000001	54000000	1000000	*	0.0410490721751145
chr3	54000001	55000000	1000000	*	0.150008023708707
chr3	55000001	56000000	1000000	*	0.088709674562704
chr3	56000001	57000000	1000000	*	0.00974738328720587
chr3	57000001	58000000	1000000	*	-0.12014328540899
chr3	58000001	59000000	1000000	*	0.0616379447555145
chr3	59000001	60000000	1000000	*	0.131981073684984
chr3	60000001	61000000	1000000	*	NA
chr3	61000001	62000000	1000000	*	0.056883564193332
chr3	62000001	63000000	1000000	*	-0.00093849650485164
chr3	63000001	64000000	1000000	*	0.0227682913887233
chr3	64000001	65000000	1000000	*	0.0437436268146535
chr3	65000001	66000000	1000000	*	0.0306080158304685
chr3	66000001	67000000	1000000	*	NA
chr3	67000001	68000000	1000000	*	0.0582141159266429
chr3	68000001	69000000	1000000	*	0.0671355934037046
chr3	69000001	70000000	1000000	*	-0.0225867823424819
chr3	70000001	71000000	1000000	*	0.0761110507554389
chr3	71000001	72000000	1000000	*	-0.0942835159659917
chr3	72000001	73000000	1000000	*	0.0502539127844023
chr3	73000001	74000000	1000000	*	0.0512252454614744
chr3	74000001	75000000	1000000	*	-0.0220715872060896
chr3	76000001	77000000	1000000	*	-0.042120260552947
chr3	77000001	78000000	1000000	*	-0.0476592697138928
chr3	78000001	79000000	1000000	*	-0.0523837067263098
chr3	79000001	80000000	1000000	*	-0.0369790042554939
chr3	80000001	81000000	1000000	*	-0.0272337465337069
chr3	81000001	82000000	1000000	*	-0.0408050399023361
chr3	82000001	83000000	1000000	*	-0.0131633896832677
chr3	83000001	84000000	1000000	*	NA
chr3	84000001	85000000	1000000	*	-0.021482180802641
chr3	85000001	86000000	1000000	*	NA
chr3	86000001	87000000	1000000	*	-0.0349349725595513
chr3	95000001	96000000	1000000	*	-0.017218133846053
chr3	96000001	97000000	1000000	*	-0.0231735232604171
chr3	97000001	98000000	1000000	*	-0.00965996941112005
chr3	98000001	99000000	1000000	*	-0.0146986538278285
chr3	99000001	100000000	1000000	*	0.0386379754894345
chr3	100000001	101000000	1000000	*	-0.0304957045771273
