Chrom	start	end	identifier	mean_signal	numsamples	summit	core_start	core_end	component	position
chr19	45427680	45427862	19.797128	4.01267657758621	464	45427770	45427750.0	45427810.0	Primitive / embryonic	45427770
chr12	14723800	14723980	12.199479	1.02782067241379	464	14723890	14723870.0	14723910.0	Primitive / embryonic	14723890
chr1	150234580	150234880	1.643035	2.73173911422414	464	150234710	150234630.0	150234830.0	Primitive / embryonic	150234710
chr20	12012358	12012560	20.26769	1.13060339740821	463	12012450	12012430.0	12012470.0	Primitive / embryonic	12012450
chr11	64166060	64166280	11.527529	2.74191731101512	463	64166170	64166130.0	64166210.0	Primitive / embryonic	64166170
chr13	27375805	27375981	13.315404	1.37644769546436	463	27375890	27375870.0	27375930.0	Primitive / embryonic	27375890
chr1	35715596	35715762	1.229091	1.90047252699784	463	35715670	35715650.0	35715710.0	Primitive / embryonic	35715670
chr17	57010100	57010280	17.716273	1.10338410367171	463	57010190	57010170.0	57010230.0	Primitive / embryonic	57010190
chr1	10377508	10377680	1.1374646	1.79440212311015	463	10377590	10377570.0	10377610.0	Primitive / embryonic	10377590
chr1	155241200	155241378	1.6611501	2.85541293506493	462	155241290	155241270.0	155241310.0	Primitive / embryonic	155241290
chr19	49097896	49098084	19.85365	2.15025875108225	462	49097990	49097950.0	49098010.0	Primitive / embryonic	49097990
chr17	7219762	7219962	17.178154	3.4057154025974	462	7219870	7219830.0	7219890.0	Primitive / embryonic	7219870
chr20	43538198	43538378	20.707876	1.15281625108225	462	43538270	43538250.0	43538310.0	Primitive / embryonic	43538270
chr17	68466220	68466380	17.83985	1.97745695238095	462	68466310	68466290.0	68466330.0	Primitive / embryonic	68466310
chr1	35564720	35564900	1.228539	2.24576471645022	462	35564830	35564810.0	35564850.0	Primitive / embryonic	35564830
chr12	8237566	8237700	12.1556641	1.64184017316017	462	8237630	8237610.0	8237650.0	Primitive / embryonic	8237630
chr10	97497758	97497940	10.755534	2.1090656637744	461	97497850	97497810.0	97497870.0	Primitive / embryonic	97497850
chr7	27745180	27745361	7.256664	1.52381797396963	461	27745270	27745230.0	27745310.0	Primitive / embryonic	27745270
chr10	101272340	101272520	10.781071	1.39069548373102	461	101272410	101272410.0	101272450.0	Primitive / embryonic	101272410
chr16	20774835	20775020	16.30699	1.43264920824295	461	20774930	20774870.0	20774930.0	Primitive / embryonic	20774930
chr6	26571821	26572084	6.240013	3.49480937310195	461	26571950	26571810.0	26572017.0	Primitive / embryonic	26571950
chr12	9708279	9708441	12.165546	1.1586354164859	461	9708370	9708330.0	9708390.0	Primitive / embryonic	9708370
chr7	39453860	39454040	7.3226986	1.24431162472885	461	39453950	39453930.0	39453970.0	Primitive / embryonic	39453950
chr9	36995958	36996139	9.340522	1.15395515401302	461	36996030	36996010.0	36996070.0	Primitive / embryonic	36996030
chr14	23727665	23727841	14.299462	0.922558145336226	461	23727750	23727710.0	23727810.0	Primitive / embryonic	23727750
chr11	60193736	60193900	11.501073	1.42483806984816	461	60193810	60193790.0	60193870.0	Primitive / embryonic	60193810
chr17	49227517	49227700	17.632023	1.80971137093275	461	49227610	49227590.0	49227610.0	Primitive / embryonic	49227610
chr2	60553578	60553760	2.3250559	3.96923132826087	460	60553670	60553610.0	60553710.0	Primitive / embryonic	60553670
chr16	84266480	84266662	16.939404	1.64670564130435	460	84266570	84266550.0	84266610.0	Primitive / embryonic	84266570
chr7	44020318	44020479	7.34857	1.62648031304348	460	44020390	44020370.0	44020410.0	Primitive / embryonic	44020390
chr3	100710695	100710866	3.557153	1.32300348695652	460	100710790	100710650.0	100710830.0	Primitive / embryonic	100710790
chr11	66389100	66389263	11.542385	1.90293693681917	459	66389190	66389170.0	66389210.0	Primitive / embryonic	66389190
chr15	41603960	41604140	15.46697	1.62408582352941	459	41604050	41604010.0	41604110.0	Primitive / embryonic	41604050
chr19	49865400	49865562	19.86521	2.637747708061	459	49865490	49865450.0	49865530.0	Primitive / embryonic	49865490
chr3	48232780	48232980	3.318933	1.67365458605664	459	48232890	48232850.0	48232930.0	Primitive / embryonic	48232890
chr5	36739776	36739939	5.282195	1.99514045969499	459	36739850	36739830.0	36739910.0	Primitive / embryonic	36739850
chr19	857099	857249	19.113118	2.5286510130719	459	857170	857150.0	857170.0	Primitive / embryonic	857170
chr5	159879208	159879400	5.892572	2.09923673856209	459	159879310	159879250.0	159879370.0	Primitive / embryonic	159879310
chr3	185734006	185734185	3.9429777	2.25314702069717	459	185734090	185734070.0	185734130.0	Primitive / embryonic	185734090
chr6	157184320	157184502	6.928153	1.16363105228758	459	157184410	157184390.0	157184450.0	Primitive / embryonic	157184410
chr19	18986820	18987002	19.39123	1.388274	459	18986910	18986859.0	18986930.0	Primitive / embryonic	18986910
chr11	68004080	68004260	11.5530981	2.78615324235808	458	68004170	68004130.0	68004190.0	Primitive / embryonic	68004170
chr1	44378316	44378480	1.260398	1.14486217030568	458	44378390	44378370.0	44378410.0	Primitive / embryonic	44378390
chr16	84672439	84672600	16.943471	1.69806755676856	458	84672510	84672490.0	84672550.0	Primitive / embryonic	84672510
chr20	39874155	39874325	20.65653	2.04388284061135	458	39874250	39874210.0	39874270.0	Primitive / embryonic	39874250
chr8	96180180	96180364	8.69629	1.74157757423581	458	96180290	96180270.0	96180290.0	Primitive / embryonic	96180290
chr2	20093720	20093900	2.1746762	1.88944256768559	458	20093810	20093750.0	20093830.0	Primitive / embryonic	20093810
chr1	154182299	154182522	1.6572736	2.49837268122271	458	154182410	154182330.0	154182470.0	Primitive / embryonic	154182410
chr19	49664476	49664680	19.862195	3.42539289956332	458	49664570	49664530.0	49664690.0	Primitive / embryonic	49664570
chr11	2305455	2305620	11.1154613	1.80138833260394	457	2305530	2305510.0	2305550.0	Primitive / embryonic	2305530
chr18	76822779	76822980	18.960053	2.3240619190372	457	76822870	76822830.0	76822910.0	Primitive / embryonic	76822870
chr17	73156300	73156500	17.89052	1.47239972866521	457	73156410	73156370.0	73156450.0	Primitive / embryonic	73156410
chr16	5092354	5092520	16.150775	1.65683001094092	457	5092430	5092410.0	5092450.0	Primitive / embryonic	5092430
chr22	35627278	35627460	22.730429	2.25795807221007	457	35627370	35627350.0	35627410.0	Primitive / embryonic	35627370
chr5	148374816	148375000	5.835579	1.31754933260394	457	148374910	148374850.0	148374930.0	Primitive / embryonic	148374910
chr10	104045560	104045721	10.799716	1.33552871115974	457	104045650	104045630.0	104045670.0	Primitive / embryonic	104045650
chr20	59519520	59519700	20.93079	1.07397625820569	457	59519610	59519590.0	59519630.0	Primitive / embryonic	59519610
chr7	76263020	76263220	7.530648	1.34110896936543	457	76263110	76263090.0	76263130.0	Primitive / embryonic	76263110
chr12	113312620	113312781	12.865095	1.61153714004376	457	113312710	113312670.0	113312730.0	Primitive / embryonic	113312710
chr2	240233000	240233181	2.992632	1.9331150131291	457	240233090	240233070.0	240233150.0	Primitive / embryonic	240233090
chr7	148966814	148967020	7.94127	3.22120419517544	456	148966930	148966850.0	148966970.0	Primitive / embryonic	148966930
chr9	34664398	34664580	9.325446	2.20713490789474	456	34664490	34664470.0	34664510.0	Primitive / embryonic	34664490
chr1	201469145	201469440	1.8282521	3.36081382675439	456	201469290	201469190.0	201469450.0	Primitive / embryonic	201469290
chr12	108457338	108457500	12.832356	1.16756022149123	456	108457410	108457390.0	108457430.0	Primitive / embryonic	108457410
chr16	27867680	27867900	16.377646	1.55524872258772	456	27867790	27867730.0	27867850.0	Primitive / embryonic	27867790
chr16	49855540	49855744	16.596611	2.50465460307018	456	49855650	49855610.0	49855690.0	Primitive / embryonic	49855650
chr16	66961120	66961300	16.767052	1.73523175877193	456	66961210	66961190.0	66961230.0	Primitive / embryonic	66961210
chr2	231601720	231601894	2.9605724	2.57114632675439	456	231601810	231601790.0	231601830.0	Primitive / embryonic	231601810
chr19	4809700	4809880	19.17386	1.95677370833333	456	4809790	4809770.0	4809810.0	Primitive / embryonic	4809790
chr3	184284836	184285020	3.936458	2.04949074122807	456	184284930	184284870.0	184284970.0	Primitive / embryonic	184284930
chr11	4182198	4182380	11.127892	1.08129867763158	456	4182290	4182270.0	4182310.0	Primitive / embryonic	4182290
chr15	52208437	52208600	15.56078	1.50876895604396	455	52208510	52208490.0	52208550.0	Primitive / embryonic	52208510
chr17	45235740	45235901	17.588915	2.1293411010989	455	45235830	45235810.0	45235850.0	Primitive / embryonic	45235830
chr8	10273960	10274140	8.163856	1.37876983956044	455	10274050	10274050.0	10274070.0	Primitive / embryonic	10274050
chr4	2009930	2010140	4.10963	1.32273637802198	455	2010030	2009990.0	2010110.0	Primitive / embryonic	2010030
chr17	76839819	76839980	17.930326	1.1709281032967	455	76839890	76839870.0	76839930.0	Primitive / embryonic	76839890
chr5	88691052	88691240	5.5396726	1.9955151032967	455	88691150	88691130.0	88691190.0	Primitive / embryonic	88691150
chr4	102299760	102299940	4.58403	0.988936281318681	455	102299850	102299810.0	102299903.0	Primitive / embryonic	102299850
chr3	75192160	75192340	3.441341	0.704943481318681	455	75192250	75192230.0	75192270.0	Primitive / embryonic	75192250
chr2	25196512	25196681	2.193643	1.24638228131868	455	25196610	25196570.0	25196630.0	Primitive / embryonic	25196610
chr2	28390500	28390780	2.2054676	3.21657725494505	455	28390650	28390570.0	28390710.0	Primitive / embryonic	28390650
chr10	18627755	18627940	10.225278	1.38919461758242	455	18627830	18627770.0	18627850.0	Primitive / embryonic	18627830
chr12	56635020	56635240	12.4824804	2.74398105066079	454	56635130	56635056.0	56635170.0	Primitive / embryonic	56635130
chr4	22434980	22435141	4.206261	0.945952179735683	454	22435070	22435050.0	22435090.0	Primitive / embryonic	22435070
chr20	53623427	53623622	20.848391	2.52191629295154	454	53623530	53623490.0	53623590.0	Primitive / embryonic	53623530
chr1	87328720	87328960	1.4156453	2.64993643171806	454	87328850	87328810.0	87328890.0	Primitive / embryonic	87328850
chr3	151468419	151468583	3.78754	1.31528654625551	454	151468490	151468490.0	151468510.0	Primitive / embryonic	151468490
chr6	99588640	99588840	6.624693	1.83044048017621	454	99588750	99588710.0	99588770.0	Primitive / embryonic	99588750
chr19	41951736	41951906	19.74396	2.01146386563877	454	41951830	41951810.0	41951830.0	Primitive / embryonic	41951830
chr3	56447200	56447380	3.356272	0.999405145374449	454	56447290	56447256.0	56447310.0	Primitive / embryonic	56447290
chr4	149914620	149914800	4.809279	1.01886916960352	454	149914710	149914670.0	149914710.0	Primitive / embryonic	149914710
chr1	208132298	208132480	1.8522756	1.82730789845475	453	208132370	208132350.0	208132410.0	Primitive / embryonic	208132370
chr5	139746240	139746440	5.79279	2.7060972781457	453	139746330	139746290.0	139746370.0	Primitive / embryonic	139746330
chr7	24290340	24290540	7.2371691	1.33017448565121	453	24290450	24290410.0	24290470.0	Primitive / embryonic	24290450
chr8	22599279	22599560	8.240214	3.59482357395144	453	22599430	22599350.0	22599522.0	Primitive / embryonic	22599430
chr6	28489420	28489620	6.250106	1.77995831788079	453	28489510	28489470.0	28489550.0	Primitive / embryonic	28489510
chr19	45059567	45059760	19.791504	2.30129641059603	453	45059670	45059650.0	45059690.0	Primitive / embryonic	45059670
chr1	2546060	2546378	1.109192	3.74957317880795	453	2546170	2546130.0	2546330.0	Primitive / embryonic	2546170
chr1	155206958	155207127	1.6610434	3.20303168653422	453	155207030	155207010.0	155207070.0	Primitive / embryonic	155207030
chr13	45807634	45807800	13.46052	0.956472737306843	453	45807710	45807690.0	45807750.0	Primitive / embryonic	45807710
chr2	219277799	219277980	2.9147618	2.37937510596027	453	219277890	219277850.0	219277950.0	Primitive / embryonic	219277890
chr9	136847820	136848001	9.989763	2.63496884070796	452	136847910	136847870.0	136847950.0	Primitive / embryonic	136847910
chr12	49636998	49637180	12.435134	1.52020371681416	452	49637090	49637070.0	49637110.0	Primitive / embryonic	49637090
chr16	62225800	62225980	16.71991	1.49380325376106	452	62225890	62225870.0	62225910.0	Primitive / embryonic	62225890
chr18	3585900	3586100	18.140311	2.77314343362832	452	3586010	3585970.0	3586030.0	Primitive / embryonic	3586010
chr11	305038	305200	11.1020804	1.98634057743363	452	305110	305110.0	305144.0	Primitive / embryonic	305110
chr17	77086618	77086793	17.933122	2.36261901769912	452	77086690	77086670.0	77086710.0	Primitive / embryonic	77086690
chr9	137445360	137445560	9.993707	2.35324263274336	452	137445450	137445430.0	137445470.0	Primitive / embryonic	137445450
chr14	67533000	67533204	14.667675	1.79472644690265	452	67533110	67533070.0	67533150.0	Primitive / embryonic	67533110
chr19	35869740	35869940	19.6505	2.90654390486726	452	35869850	35869810.0	35869890.0	Primitive / embryonic	35869850
chr17	75238760	75238921	17.913123	1.44786818362832	452	75238850	75238830.0	75238870.0	Primitive / embryonic	75238850
chr19	29771820	29772002	19.55692	1.01210435619469	452	29771910	29771890.0	29771930.0	Primitive / embryonic	29771910
chr19	19034379	19034561	19.392097	2.04357909070796	452	19034470	19034396.0	19034490.0	Primitive / embryonic	19034470
chr12	101670120	101670300	12.78649	1.18802336061947	452	101670210	101670170.0	101670250.0	Primitive / embryonic	101670210
chr4	7102080	7102262	4.133724	1.41005411061947	452	7102170	7102150.0	7102210.0	Primitive / embryonic	7102170
chr1	228459300	228459500	1.9257706	2.16444750884956	452	228459410	228459356.0	228459430.0	Primitive / embryonic	228459410
chr1	169586420	169586600	1.713003	1.49051907300885	452	169586510	169586490.0	169586544.0	Primitive / embryonic	169586510
chr19	46614240	46614419	19.815386	2.34240185840708	452	46614330	46614310.0	46614350.0	Primitive / embryonic	46614330
chr20	44736339	44736523	20.72443	2.67997609292035	452	44736430	44736390.0	44736490.0	Primitive / embryonic	44736430
chr19	510700	510908	19.107909	3.97658907538803	451	510810	510790.0	510830.0	Primitive / embryonic	510810
