Chrom	start	end	identifier	mean_signal	numsamples	summit	core_start	core_end	component	position
chr19	51108380	51108639	19.884257	12.0910565075034	733	51108510	51108490.0	51108570.0	Tissue invariant	51108510
chr16	11915958	11916240	16.21883	10.1529554160982	733	11916090	11916050.0	11916110.0	Tissue invariant	11916090
chr16	13919840	13920180	16.238753	11.9460122783083	733	13920010	13919937.0	13920070.0	Tissue invariant	13920010
chr4	128287840	128288300	4.70697	12.2224144065484	733	128288010	128287930.0	128288190.0	Tissue invariant	128288010
chr8	9555700	9555960	8.159285	9.56067598908595	733	9555830	9555790.0	9555850.0	Tissue invariant	9555830
chr19	4402320	4402580	19.167559	15.1944658253752	733	4402450	4402410.0	4402510.0	Tissue invariant	4402450
chr6	142147040	142147280	6.8488877	12.0885604638472	733	142147150	142147136.0	142147184.0	Tissue invariant	142147150
chr19	4471660	4472180	19.16849	18.4027038472033	733	4471990	4471730.0	4472130.0	Tissue invariant	4471990
chr16	15888580	15888820	16.258367	11.5146628922237	733	15888710	15888670.0	15888750.0	Tissue invariant	15888710
chr16	18801540	18801840	16.287356	13.4669086630286	733	18801670	18801650.0	18801730.0	Tissue invariant	18801670
chr3	150546500	150546780	3.783313	12.9480688949523	733	150546650	150546610.0	150546670.0	Tissue invariant	150546650
chr5	176448021	176448340	5.974719	10.9681890040928	733	176448150	176448130.0	176448290.0	Tissue invariant	176448150
chr3	150603120	150603420	3.7835737	7.59042109140518	733	150603270	150603230.0	150603330.0	Tissue invariant	150603270
chr5	176647180	176647460	5.975706	10.4848708867667	733	176647330	176647290.0	176647350.0	Tissue invariant	176647330
chr6	28895594	28895798	6.2522614	7.71281072305593	733	28895690	28895670.0	28895730.0	Tissue invariant	28895690
chr16	30610325	30610567	16.40497	8.71263781718963	733	30610450	30610430.0	30610490.0	Tissue invariant	30610450
chr16	30748120	30748380	16.406352	10.7646340381992	733	30748250	30748210.0	30748270.0	Tissue invariant	30748250
chr3	48556880	48557180	3.3204648	11.7997166848568	733	48557030	48556990.0	48557070.0	Tissue invariant	48557030
chr19	7903520	7903860	19.221184	13.0110982673943	733	7903670	7903630.0	7903710.0	Tissue invariant	7903670
chr3	48188420	48188699	3.318768	10.2513230150068	733	48188550	48188510.0	48188570.0	Tissue invariant	48188550
chr1	114346580	114346832	1.513296	6.36969410368349	733	114346710	114346670.0	114346730.0	Tissue invariant	114346710
chr19	56315080	56315320	19.964304	9.61728009549795	733	56315210	56315130.0	56315230.0	Tissue invariant	56315210
chr6	132814202	132814522	6.799698	13.24192	733	132814370	132814310.0	132814430.0	Tissue invariant	132814370
chr19	56140760	56141280	19.961706	12.7685708731241	733	56141050	56140790.0	56141170.0	Tissue invariant	56141050
chr3	49412040	49412360	3.324346	15.5513948840382	733	49412210	49412110.0	49412250.0	Tissue invariant	49412210
chr16	53703880	53704160	16.63496	11.4911536425648	733	53704010	53703990.0	53704050.0	Tissue invariant	53704010
chr19	54137080	54137692	19.93085	18.1735062482947	733	54137390	54137210.0	54137550.0	Tissue invariant	54137390
chr11	108222640	108223080	11.821017	11.6579620600273	733	108222870	108222750.0	108222950.0	Tissue invariant	108222870
chr19	7629560	7629820	19.217053	10.4740993451569	733	7629690	7629650.0	7629710.0	Tissue invariant	7629690
chr1	23344300	23344620	1.1843581	16.6301389768076	733	23344450	23344390.0	23344490.0	Tissue invariant	23344450
chr19	7829680	7830160	19.220131	16.0484806821282	733	7829970	7829810.0	7830124.0	Tissue invariant	7829970
chr16	50741740	50742040	16.605464	12.7432858390177	733	50741890	50741870.0	50741930.0	Tissue invariant	50741890
chr17	43483700	43484000	17.56996	11.1341366166439	733	43483850	43483790.0	43483890.0	Tissue invariant	43483850
chr19	55339320	55339800	19.949291	21.3374826466576	733	55339530	55339450.0	55339710.0	Tissue invariant	55339530
chr19	57280300	57280522	19.979146	8.74440869031378	733	57280410	57280370.0	57280430.0	Tissue invariant	57280410
chr11	95790340	95790540	11.738175	9.67535844474761	733	95790450	95790410.0	95790450.0	Tissue invariant	95790450
chr1	9428880	9429120	1.134069	13.1677980763984	733	9429010	9428970.0	9429050.0	Tissue invariant	9429010
chr6	135054780	135055020	6.811579	9.19621476125512	733	135054890	135054870.0	135054930.0	Tissue invariant	135054890
chr10	16817420	16817780	10.213087	14.8932000409277	733	16817590	16817550.0	16817670.0	Tissue invariant	16817590
chr8	25458460	25458940	8.258018	17.2003832060027	733	25458770	25458570.0	25458910.0	Tissue invariant	25458770
chr8	17922609	17922920	8.2111721	11.5460751159618	733	17922750	17922710.0	17922802.0	Tissue invariant	17922750
chr16	57735300	57735740	16.675105	17.8718335879945	733	57735490	57735390.0	57735690.0	Tissue invariant	57735490
chr3	155854454	155854800	3.807378	13.4476736425648	733	155854630	155854550.0	155854690.0	Tissue invariant	155854630
chr1	114581620	114581860	1.514153	10.6258717598909	733	114581750	114581710.0	114581770.0	Tissue invariant	114581750
chr3	44761600	44761800	3.303167	7.10155433833561	733	44761710	44761690.0	44761730.0	Tissue invariant	44761710
chr11	2400360	2400700	11.116068	16.8938671896316	733	2400550	2400470.0	2400590.0	Tissue invariant	2400550
chr1	163321740	163321980	1.6903525	10.6735166848568	733	163321850	163321850.0	163321890.0	Tissue invariant	163321850
chr19	6424900	6425480	19.19841	19.4300124420191	733	6425210	6424990.0	6425390.0	Tissue invariant	6425210
chr3	45689080	45689385	3.307411	10.6356713369714	733	45689230	45689150.0	45689290.0	Tissue invariant	45689230
chr4	83012938	83013220	4.4927774	9.36268040927694	733	83013090	83013050.0	83013184.0	Tissue invariant	83013090
chr19	58278680	58278980	19.994346	9.70348159618008	733	58278830	58278790.0	58278870.0	Tissue invariant	58278830
chr19	57916580	57916804	19.98892	5.97360038335607	733	57916690	57916650.0	57916730.0	Tissue invariant	57916690
chr16	57300560	57300798	16.670755	11.5944900818554	733	57300670	57300610.0	57300710.0	Tissue invariant	57300670
chr19	54102640	54102880	19.93027	10.3235548431105	733	54102770	54102730.0	54102770.0	Tissue invariant	54102770
chr5	173616656	173616900	5.9606653	8.92467069577081	733	173616770	173616750.0	173616790.0	Tissue invariant	173616770
chr8	28889980	28890380	8.2791673	14.9685121282401	733	28890190	28890110.0	28890290.0	Tissue invariant	28890190
chr16	8797620	8797872	16.187753	7.00428421555252	733	8797750	8797710.0	8797790.0	Tissue invariant	8797750
chr11	7987080	7987360	11.1532886	12.4986357298772	733	7987230	7987150.0	7987250.0	Tissue invariant	7987230
chr17	49677980	49678300	17.636943	13.1890931787176	733	49678150	49678090.0	49678210.0	Tissue invariant	49678150
chr5	160008960	160009160	5.893217	12.3616269849932	733	160009070	160009050.0	160009090.0	Tissue invariant	160009070
chr3	9843960	9844167	3.144775	6.54963668485675	733	9844070	9844050.0	9844090.0	Tissue invariant	9844070
chr2	46698780	46699140	2.2735669	9.64712840381992	733	46698970	46698830.0	46699030.0	Tissue invariant	46698970
chr19	49085100	49085440	19.85341	13.3446267530696	733	49085290	49085188.0	49085370.0	Tissue invariant	49085290
chr6	117675300	117675500	6.7200615	8.21278743519782	733	117675410	117675370.0	117675430.0	Tissue invariant	117675410
chr1	117060060	117060340	1.523109	10.3764145156889	733	117060210	117060150.0	117060250.0	Tissue invariant	117060210
chr16	72093580	72093880	16.818159	11.0987422237381	733	72093730	72093670.0	72093770.0	Tissue invariant	72093730
