Chrom	start	end	identifier	mean_signal	numsamples	summit	core_start	core_end	component	position
chr18	66872377	66872540	18.848574	0.47471555390625	256	66872470	66872430.0	66872490.0	Neural	66872470
chr17	71237938	71238100	17.86974	0.962841788582677	254	71238010	71237990.0	71238090.0	Neural	71238010
chr8	101109481	101109720	8.726986	3.09203927777778	252	101109610	101109496.0	101109650.0	Neural	101109610
chr6	62775540	62775711	6.430768	0.467927725896414	251	62775630	62775610.0	62775650.0	Neural	62775630
chr20	4014788	4015080	20.156098	0.990817253012048	249	4014930	4014830.0	4015090.0	Neural	4014930
chr11	133934814	133935020	11.992256	2.03500282591093	247	133934910	133934870.0	133934950.0	Neural	133934910
chr9	19049940	19050291	9.2238899	0.631353455284553	246	19050130	19049950.0	19050230.0	Neural	19050130
chr5	175657900	175658081	5.9707662	1.16197401714286	245	175657990	175657950.0	175658050.0	Neural	175657990
chr18	58402396	58402600	18.753774	1.47406368979592	245	58402490	58402401.0	58402530.0	Neural	58402490
chr3	151011500	151011684	3.785426	1.14239173360656	244	151011590	151011570.0	151011630.0	Neural	151011590
chr9	63290100	63290221	9.51158	0.36760590204918	244	63290190	63290150.0	63290190.0	Neural	63290190
chr3	19065149	19065320	3.186644	0.571028728688525	244	19065230	19065210.0	19065250.0	Neural	19065230
chr11	126304220	126304420	11.94142	2.48968930991736	242	126304330	126304250.0	126304350.0	Neural	126304330
chr6	68778079	68778260	6.462368	1.42510979875	240	68778170	68778130.0	68778190.0	Neural	68778170
chr8	72913156	72913314	8.55215	0.513681369874477	239	72913230	72913210.0	72913250.0	Neural	72913230
chr1	119712321	119712580	1.5326511	0.905941682008368	239	119712450	119712330.0	119712510.0	Neural	119712450
chr9	9791764	9791922	9.163673	0.524536873529412	238	9791850	9791810.0	9791870.0	Neural	9791850
chr22	20155438	20155620	22.45662	1.63511776470588	238	20155510	20155490.0	20155570.0	Neural	20155510
chr18	5456622	5456821	18.161212	0.928141070886076	237	5456730	5456690.0	5456830.0	Neural	5456730
chr1	37809078	37809300	1.236611	1.27484607172996	237	37809190	37809130.0	37809230.0	Neural	37809190
chr1	34984460	34984800	1.226436	0.540611491525424	236	34984630	34984490.0	34984770.0	Neural	34984630
chr1	210755375	210755546	1.861793	1.12902298305085	236	210755470	210755430.0	210755510.0	Neural	210755470
chr11	109644200	109644407	11.830479	2.21208126765957	235	109644310	109644270.0	109644350.0	Neural	109644310
chr13	74288631	74288901	13.684579	1.15389214468085	235	74288770	74288630.0	74288850.0	Neural	74288770
chr1	179175640	179175840	1.7476436	1.81209405106383	235	179175750	179175690.0	179175770.0	Neural	179175750
chr2	23403939	23404112	2.187031	1.20499389270386	233	23404010	23403950.0	23404070.0	Neural	23404010
chr1	3219277	3219480	1.111606	1.74196590517241	232	3219370	3219330.0	3219470.0	Neural	3219370
chr4	164383340	164383660	4.8777751	1.02794281255411	231	164383510	164383430.0	164383590.0	Neural	164383510
chr3	186099314	186099480	3.9446728	2.27050339130435	230	186099390	186099370.0	186099430.0	Neural	186099390
chr11	46513959	46514145	11.4098981	1.95817993478261	230	46514050	46514010.0	46514110.0	Neural	46514050
chr17	66374460	66374720	17.817293	1.40633957641921	229	66374590	66374470.0	66374670.0	Neural	66374590
chr8	138673020	138673212	8.959867	1.57482890960699	229	138673110	138673070.0	138673150.0	Neural	138673110
chr6	158752737	158752929	6.936375	1.71585799122807	228	158752830	158752770.0	158752870.0	Neural	158752830
chr15	70033740	70033940	15.717899	1.95820852	225	70033850	70033810.0	70033910.0	Neural	70033850
chr1	93552737	93552940	1.438152	1.41874886607143	224	93552830	93552790.0	93552890.0	Neural	93552830
chr8	41543256	41543459	8.3576767	1.67298289732143	224	41543350	41543310.0	41543410.0	Neural	41543350
chr3	141940480	141940680	3.744271	1.67337671748879	223	141940590	141940530.0	141940610.0	Neural	141940590
chr11	68998520	68998728	11.559753	1.51549965158371	221	68998610	68998570.0	68998690.0	Neural	68998610
chr13	48585540	48585786	13.4824621	2.20949551363636	220	48585670	48585580.0	48585730.0	Neural	48585670
chr21	24514200	24514382	21.57235	0.414488599086758	219	24514310	24514250.0	24514330.0	Neural	24514310
chr7	149127720	149127960	7.9421722	0.710824472477064	218	149127850	149127770.0	149127890.0	Neural	149127850
chr14	45838722	45838912	14.485237	0.481090292957746	213	45838810	45838790.0	45838870.0	Neural	45838810
chr7	77728036	77728241	7.538886	0.829856892018779	213	77728130	77728090.0	77728230.0	Neural	77728130
chr5	26329680	26329850	5.230574	0.513362061971831	213	26329770	26329750.0	26329790.0	Neural	26329770
chr13	84844580	84844744	13.767675	0.575934516037736	212	84844670	84844650.0	84844690.0	Neural	84844670
chr2	29314839	29315020	2.208959	1.05206233962264	212	29314930	29314890.0	29314990.0	Neural	29314930
chr12	74646972	74647156	12.604063	0.548265261137441	211	74647070	74647030.0	74647090.0	Neural	74647070
chr5	124162878	124163080	5.7155753	1.28234573952381	210	124162970	124162894.0	124163030.0	Neural	124162970
chr19	3057340	3057600	19.147029	2.25056649282297	209	3057470	3057410.0	3057550.0	Neural	3057470
chr6	62891160	62891330	6.431368	0.361784283732057	209	62891250	62891210.0	62891270.0	Neural	62891250
chr7	92698593	92698824	7.623421	2.59450494736842	209	92698710	92698630.0	92698770.0	Neural	92698710
chr6	136962760	136962940	6.821641	1.74856322596154	208	136962850	136962810.0	136962870.0	Neural	136962850
chr10	113187136	113187320	10.86114	1.32558881730769	208	113187230	113187155.0	113187270.0	Neural	113187230
chr7	25359840	25360060	7.243223	1.63552983413462	208	25359950	25359890.0	25359990.0	Neural	25359950
chr1	99645980	99646268	1.460186	1.39433574615385	208	99646110	99646050.0	99646270.0	Neural	99646110
chr6	136326067	136326241	6.818302	1.16894693719807	207	136326150	136326110.0	136326190.0	Neural	136326150
chr4	12724628	12724800	4.160279	0.478651216425121	207	12724710	12724670.0	12724747.0	Neural	12724710
chr11	90249672	90249860	11.701268	0.457278780193237	207	90249750	90249730.0	90249790.0	Neural	90249750
chr15	53717018	53717180	15.57405	0.555821141545894	207	53717090	53717070.0	53717130.0	Neural	53717090
chr18	65236356	65236549	18.830342	0.740813578640777	206	65236450	65236390.0	65236490.0	Neural	65236450
chr5	129063600	129063799	5.739774	1.3712491407767	206	129063690	129063670.0	129063730.0	Neural	129063690
chr18	28041460	28041643	18.414081	1.42422459708738	206	28041550	28041530.0	28041590.0	Neural	28041550
chr6	51541960	51542160	6.371537	0.606366337560976	205	51542070	51542010.0	51542110.0	Neural	51542070
chr13	30998537	30998722	13.3438882	1.57151515121951	205	30998630	30998590.0	30998670.0	Neural	30998630
chr15	44776000	44776200	15.49501	0.990092769607843	204	44776110	44776050.0	44776130.0	Neural	44776110
chr14	28142520	28142694	14.33659	0.623898931372549	204	28142610	28142590.0	28142630.0	Neural	28142610
chr14	59464660	59464987	14.599878	1.04874060098522	203	59464830	59464710.0	59464950.0	Neural	59464830
chr12	108692373	108692660	12.8338959	1.70280450738916	203	108692510	108692410.0	108692610.0	Neural	108692510
chr8	109607979	109608172	8.779546	2.26714332920792	202	109608070	109608010.0	109608130.0	Neural	109608070
chr20	56171180	56171347	20.884146	0.756457896039604	202	56171270	56171250.0	56171290.0	Neural	56171270
chr4	175435479	175435700	4.930062	2.21165584356436	202	175435590	175435490.0	175435650.0	Neural	175435590
chr2	49687973	49688140	2.284668	0.462473602970297	202	49688050	49688030.0	49688110.0	Neural	49688050
chr13	91817361	91817540	13.8224866	0.754667874129353	201	91817450	91817430.0	91817470.0	Neural	91817450
chr1	231161980	231162223	1.935524	1.101446565	200	231162110	231162010.0	231162210.0	Neural	231162110
chr11	113014300	113014512	11.852894	1.37912753	200	113014410	113014370.0	113014450.0	Neural	113014410
chr20	9119882	9120107	20.227259	1.95054211055276	199	9120010	9119890.0	9120050.0	Neural	9120010
chr1	162791141	162791261	1.688428	0.449103748743719	199	162791190	162791190.0	162791210.0	Neural	162791190
chr10	53998060	53998220	10.463094	0.471109780904523	199	53998150	53998110.0	53998170.0	Neural	53998150
chr4	158805660	158805900	4.8513615	2.89833727272727	198	158805770	158805710.0	158805850.0	Neural	158805770
chr13	57631600	57631919	13.5534915	1.35002977272727	198	57631750	57631650.0	57631891.0	Neural	57631750
chr10	47377580	47377840	10.418548	1.42031110152284	197	47377710	47377630.0	47377770.0	Neural	47377710
chr6	68559837	68560020	6.461213	1.52276477918782	197	68559930	68559888.0	68559970.0	Neural	68559930
chr17	45261677	45261860	17.589151	1.15659704591837	196	45261770	45261710.0	45261810.0	Neural	45261770
chr18	27018025	27018182	18.402536	0.454929406122449	196	27018110	27018090.0	27018130.0	Neural	27018110
chr1	237677984	237678159	1.959147	0.679687525510204	196	237678070	237678050.0	237678170.0	Neural	237678070
chr11	84317260	84317460	11.661868	0.822137612820513	195	84317370	84317310.0	84317390.0	Neural	84317370
chr10	78580100	78580280	10.628381	1.77543014871795	195	78580190	78580150.0	78580210.0	Neural	78580190
chr2	63842237	63842500	2.3372525	0.764306133333333	195	63842370	63842270.0	63842470.0	Neural	63842370
chr3	23991700	23991980	3.20892	1.45487693333333	195	23991830	23991750.0	23992010.0	Neural	23991830
chr21	45349900	45350120	21.973519	2.63706867010309	194	45350010	45349970.0	45350070.0	Neural	45350010
chr1	67646335	67646600	1.3444636	1.86130981958763	194	67646470	67646330.0	67646550.0	Neural	67646470
chr11	44793826	44794001	11.398479	1.99825676683938	193	44793910	44793890.0	44793950.0	Neural	44793910
chr20	57395747	57395960	20.901211	1.74988915025907	193	57395850	57395810.0	57395890.0	Neural	57395850
chr9	68705647	68705980	9.5466829	0.854742134375	192	68705810	68705690.0	68705950.0	Neural	68705810
chr7	30988700	30988900	7.274981	1.38799147916667	192	30988810	30988730.0	30988850.0	Neural	30988810
chr13	85148120	85148300	13.77005	1.11877571302083	192	85148210	85148170.0	85148230.0	Neural	85148210
chr7	124840540	124840710	7.804896	0.496233995287958	191	124840630	124840590.0	124840650.0	Neural	124840630
chr14	90381560	90381780	14.85976	1.30551651308901	191	90381670	90381506.0	90381714.0	Neural	90381670
chr15	76393752	76393922	15.774084	1.03134430890052	191	76393830	76393790.0	76393870.0	Neural	76393830
chr2	54330176	54330422	2.301913	1.42161299473684	190	54330310	54330230.0	54330410.0	Neural	54330310
chr5	77437310	77437480	5.483963	0.644374105263158	190	77437390	77437370.0	77437430.0	Neural	77437390
chr1	155871419	155871605	1.663373	1.84704323157895	190	155871510	155871470.0	155871590.0	Neural	155871510
chr14	91059644	91059902	14.865439	0.575381366137566	189	91059790	91059670.0	91059870.0	Neural	91059790
chr4	148415640	148415802	4.802196	0.432744925925926	189	148415730	148415690.0	148415750.0	Neural	148415730
chr10	92849121	92849321	10.724406	0.770650253968254	189	92849230	92849150.0	92849316.0	Neural	92849230
chr3	16801820	16802001	3.176334	1.44540015425532	188	16801910	16801890.0	16801950.0	Neural	16801910
chr2	20574047	20574240	2.1764596	2.3372050212766	188	20574150	20574090.0	20574190.0	Neural	20574150
chr1	164638080	164638260	1.695104	1.94960059358289	187	164638170	164638130.0	164638190.0	Neural	164638170
chr4	93897677	93897842	4.544312	0.436655143850267	187	93897770	93897730.0	93897790.0	Neural	93897770
chr2	168434220	168434420	2.7258576	1.55892289304813	187	168434330	168434310.0	168434370.0	Neural	168434330
chr4	38613109	38613280	4.2827762	0.973709973262032	187	38613190	38613163.0	38613250.0	Neural	38613190
chr4	90025358	90025520	4.525991	0.423625695698925	186	90025430	90025410.0	90025470.0	Neural	90025430
chr2	137659740	137659911	2.611536	0.823558550537634	186	137659830	137659750.0	137659870.0	Neural	137659830
chr4	97720855	97721040	4.562372	0.59272493655914	186	97720950	97720910.0	97721030.0	Neural	97720950
chr14	76761360	76761560	14.745171	1.39721582258065	186	76761450	76761410.0	76761510.0	Neural	76761450
chr4	136680320	136680526	4.746708	1.17440343891892	185	136680430	136680370.0	136680490.0	Neural	136680430
chr14	86296240	86296475	14.825418	2.47617349027027	185	86296350	86296290.0	86296418.0	Neural	86296350
chr16	28623260	28623461	16.385188	1.01197014594595	185	28623370	28623310.0	28623410.0	Neural	28623370
chr12	29726009	29726239	12.300713	2.59177748108108	185	29726110	29726070.0	29726170.0	Neural	29726110
chr8	60620083	60620280	8.475892	1.10717755135135	185	60620170	60620090.0	60620210.0	Neural	60620170
chr12	122944679	122944882	12.9300995	2.11593691847826	184	122944790	122944730.0	122944830.0	Neural	122944790
chr14	98906590	98906786	14.931411	1.37497530382514	183	98906690	98906630.0	98906750.0	Neural	98906690
chr3	35639540	35639860	3.261802	0.986337713661202	183	35639690	35639610.0	35639810.0	Neural	35639690
chr17	8629360	8629660	17.193335	0.910984673076923	182	8629490	8629370.0	8629610.0	Neural	8629490
chr3	12046500	12046662	3.154766	0.502260749450549	182	12046590	12046550.0	12046610.0	Neural	12046590
chr7	16646720	16647030	7.193958	0.697111598901099	182	16646890	16646770.0	16647010.0	Neural	16646890
chr10	31750239	31750440	10.31349	1.86793173626374	182	31750350	31750290.0	31750390.0	Neural	31750350
chr4	185567840	185568040	4.978011	2.27626579558011	181	185567930	185567898.0	185567970.0	Neural	185567930
chr13	77696039	77696233	13.7114622	1.20111653535912	181	77696130	77696090.0	77696210.0	Neural	77696130
chr3	170223041	170223360	3.872573	0.617603762430939	181	170223190	170223060.0	170223250.0	Neural	170223190
chr6	132122957	132123201	6.796143	3.84249078888889	180	132123070	132123010.0	132123170.0	Neural	132123070
chr15	78494960	78495122	15.79262	1.05585527222222	180	78495050	78495010.0	78495070.0	Neural	78495050
chr8	92515918	92516102	8.6736646	1.76215464444444	180	92516010	92515950.0	92516070.0	Neural	92516010
chr1	25198801	25199040	1.191112	0.967668838888889	180	25198930	25198750.0	25199050.0	Neural	25198930
chr7	80876971	80877260	7.5566643	2.19853326666667	180	80877110	80876940.0	80877230.0	Neural	80877110
chr20	30537493	30537666	20.52632	1.02255859166667	180	30537570	30537550.0	30537610.0	Neural	30537570
chr9	90095720	90095940	9.6858629	2.17948230726257	179	90095830	90095770.0	90095910.0	Neural	90095830
chr4	65046620	65047020	4.407849	0.98852499273743	179	65046820	65046570.0	65046990.0	Neural	65046820
chr12	16531679	16531855	12.211672	0.979744303370787	178	16531770	16531730.0	16531810.0	Neural	16531770
chr7	55887914	55888180	7.415493	0.448749629213483	178	55888050	55887930.0	55888130.0	Neural	55888050
chr6	149748893	149749045	6.8888884	0.455575181355932	177	149748970	149748930.0	149748990.0	Neural	149748970
chr14	80974420	80974642	14.780679	2.33805327683616	177	80974530	80974430.0	80974590.0	Neural	80974530
chr1	244918440	244918691	1.9852656	0.56673098700565	177	244918570	244918470.0	244918670.0	Neural	244918570
chr12	116534419	116534684	12.886852	1.38148241242938	177	116534550	116534450.0	116534699.0	Neural	116534550
chr2	11483184	11483482	2.1426744	1.05898484745763	177	11483350	11483258.0	11483450.0	Neural	11483350
chr17	77779169	77779420	17.940523	1.56336703389831	177	77779290	77779218.0	77779350.0	Neural	77779290
chr17	77884120	77884300	17.941689	2.88621102840909	176	77884210	77884190.0	77884230.0	Neural	77884210
chr11	8671700	8671883	11.157876	1.8441679375	176	8671790	8671730.0	8671830.0	Neural	8671790
chr1	245298872	245299100	1.9866467	2.37762539772727	176	245298990	245298910.0	245299030.0	Neural	245298990
chr10	79274741	79275093	10.6330797	2.85306144886364	176	79274910	79274781.0	79275059.0	Neural	79274910
chr12	112843320	112843534	12.862031	1.35274232954545	176	112843430	112843390.0	112843498.0	Neural	112843430
chr8	64417779	64417940	8.49932	0.608001847159091	176	64417850	64417830.0	64417870.0	Neural	64417850
chr2	8836940	8837240	2.1328658	0.4884699375	176	8837070	8836980.0	8837230.0	Neural	8837070
chr1	29133719	29133900	1.205274	1.88255459428571	175	29133810	29133790.0	29133850.0	Neural	29133810
chr15	23566140	23566364	15.30793	1.513901716	175	23566250	23566190.0	23566330.0	Neural	23566250
chr3	113167220	113167445	3.613664	1.56555022285714	175	113167330	113167270.0	113167390.0	Neural	113167330
chr2	211033900	211034060	2.884158	0.535615218285714	175	211033970	211033970.0	211034010.0	Neural	211033970
chr4	6342648	6342809	4.1300762	1.51433588	175	6342730	6342710.0	6342750.0	Neural	6342730
chr11	112962260	112962500	11.852585	1.10663582285714	175	112962370	112962290.0	112962443.0	Neural	112962370
chr12	7905162	7905340	12.153462	1.23869279428571	175	7905250	7905210.0	7905270.0	Neural	7905250
chr10	58743579	58743746	10.49502	1.60210523563218	174	58743650	58743630.0	58743684.0	Neural	58743650
chr6	68559178	68559343	6.461193	0.818502270114943	174	68559270	68559230.0	68559290.0	Neural	68559270
chr1	242524058	242524241	1.976624	0.758834195977011	174	242524150	242524130.0	242524227.0	Neural	242524150
chr2	67974960	67975142	2.352641	1.07309251149425	174	67975050	67975010.0	67975090.0	Neural	67975050
chr10	32938560	32938783	10.321486	1.18856567241379	174	32938670	32938610.0	32938803.0	Neural	32938670
chr12	131222320	131222620	12.986003	2.24311759195402	174	131222450	131222357.0	131222590.0	Neural	131222450
chr20	5621360	5621542	20.17845	1.8535260862069	174	5621450	5621430.0	5621510.0	Neural	5621450
chr9	37324266	37324560	9.342674	1.3135760408046	174	37324410	37324290.0	37324530.0	Neural	37324410
chr7	121797740	121797966	7.78776	1.44142088265896	173	121797850	121797790.0	121797944.0	Neural	121797850
chr2	75729990	75730161	2.381459	0.577868262427746	173	75730070	75730050.0	75730090.0	Neural	75730070
chr11	22130765	22130952	11.247491	0.534653379190751	173	22130850	22130810.0	22130890.0	Neural	22130850
chr8	33597739	33597983	8.3083653	1.09114215028902	173	33597850	33597770.0	33597950.0	Neural	33597850
chr1	164320919	164321143	1.693972	0.637309953757225	173	164321030	164320970.0	164321202.0	Neural	164321030
chr12	124688013	124688242	12.9418925	1.45909667052023	173	124688110	124688050.0	124688190.0	Neural	124688110
chr10	38356794	38356919	10.357888	0.328138701744186	172	38356850	38356830.0	38356870.0	Neural	38356850
chr3	127822761	127823033	3.680144	1.08638287209302	172	127822900	127822756.0	127822944.0	Neural	127822900
chr6	25486261	25486441	6.234287	2.00095864327485	171	25486370	25486315.0	25486373.0	Neural	25486370
chr12	49903840	49904042	12.436897	1.28701278235294	170	49903950	49903894.0	49904006.0	Neural	49903950
chr15	22664755	22664920	15.299898	0.477948315294118	170	22664810	22664774.0	22664870.0	Neural	22664810
chr3	46892310	46892560	3.3128529	1.70184422352941	170	46892430	46892370.0	46892490.0	Neural	46892430
chr6	103797859	103798020	6.646866	0.484207446470588	170	103797930	103797910.0	103797970.0	Neural	103797930
chr2	86719700	86719801	2.422264	0.557040141176471	170	86719750	86719730.0	86719801.0	Neural	86719750
chr10	44964260	44964526	10.40244	2.33567704142012	169	44964410	44964270.0	44964486.0	Neural	44964410
chr10	68328500	68328762	10.559484	1.55319097633136	169	68328630	68328530.0	68328710.0	Neural	68328630
chr12	25690100	25690281	12.2734843	1.21126106508876	169	25690190	25690170.0	25690230.0	Neural	25690190
chr12	101830220	101830501	12.787605	0.545869094674556	169	101830370	101830250.0	101830530.0	Neural	101830370
chr7	20798037	20798275	7.21742	0.985711319526627	169	20798150	20798074.0	20798226.0	Neural	20798150
chr5	114857960	114858480	5.669368	1.11296947455621	169	114858230	114857970.0	114858490.0	Neural	114858230
chr4	170198873	170199040	4.905266	0.444205269047619	168	170198950	170198930.0	170198990.0	Neural	170198950
chr5	160175760	160175940	5.8940643	1.83443901190476	168	160175850	160175810.0	160175870.0	Neural	160175850
chr7	68770780	68770999	7.48833	1.31752061916168	167	68770890	68770813.0	68770930.0	Neural	68770890
chr10	68271267	68271840	10.55908	1.05218043113772	167	68271610	68271290.0	68271830.0	Neural	68271610
chr6	141360020	141360260	6.844769	1.1640329760479	167	141360130	141360050.0	141360210.0	Neural	141360130
chr5	125200396	125200629	5.7206736	1.12340316167665	167	125200510	125200430.0	125200587.0	Neural	125200510
chr9	4490260	4490520	9.129171	1.08489701197605	167	4490390	4490293.0	4490487.0	Neural	4490390
chr6	3156800	3157080	6.1166625	0.734271808383233	167	3156910	3156850.0	3157030.0	Neural	3156910
chr20	48153640	48153840	20.772177	1.37120285628743	167	48153750	48153693.0	48153770.0	Neural	48153750
chr3	60839340	60839503	3.376167	0.495320565662651	166	60839430	60839390.0	60839468.0	Neural	60839430
chr9	34986520	34986727	9.3274813	2.3380388313253	166	34986630	34986590.0	34986710.0	Neural	34986630
chr3	183576598	183576762	3.933194	1.35508426506024	166	183576690	183576630.0	183576730.0	Neural	183576690
chr18	8657979	8658160	18.196867	1.1798243030303	165	8658070	8658050.0	8658128.0	Neural	8658070
chr10	55024780	55024960	10.47004	0.672151147878788	165	55024870	55024850.0	55024930.0	Neural	55024870
chr2	58131243	58131421	2.316052	0.818591860606061	165	58131330	58131310.0	58131410.0	Neural	58131330
chr8	109647735	109647901	8.779872	1.41232630909091	165	109647830	109647772.0	109647850.0	Neural	109647830
chr11	112523513	112523746	11.8496736	1.57948823780488	164	112523630	112523570.0	112523670.0	Neural	112523630
chr13	72651321	72651486	13.671691	0.70857533597561	164	72651410	72651312.0	72651450.0	Neural	72651410
chr17	82611679	82611860	17.992747	1.608637	164	82611770	82611710.0	82611790.0	Neural	82611770
chr3	114213880	114214165	3.618428	1.46366493292683	164	114214030	114213894.0	114214149.0	Neural	114214030
chr15	40103273	40103620	15.4538964	2.62847503048781	164	40103450	40103352.0	40103550.0	Neural	40103450
chr3	35384220	35384424	3.260658	1.83650534634146	164	35384330	35384252.0	35384408.0	Neural	35384330
chr13	69579449	69579620	13.64754	0.457373006134969	163	69579530	69579510.0	69579570.0	Neural	69579530
chr13	44810178	44810360	13.4526694	0.685424	163	44810270	44810230.0	44810310.0	Neural	44810270
chr6	166157106	166157260	6.975364	0.508441435582822	163	166157190	166157170.0	166157210.0	Neural	166157190
chr1	66091180	66091360	1.338877	1.49476485521472	163	66091270	66091250.0	66091290.0	Neural	66091270
chr19	4296500	4296740	19.166018	1.11251428220859	163	4296630	4296570.0	4296689.0	Neural	4296630
chr21	33643608	33643880	21.748075	0.573171650306748	163	33643730	33643670.0	33643850.0	Neural	33643730
chr18	46333860	46334120	18.618684	1.44355430674847	163	46333990	46333910.0	46334050.0	Neural	46333990
chr20	41029710	41029873	20.672693	0.802596372839506	162	41029790	41029730.0	41029810.0	Neural	41029790
chr12	104669095	104669300	12.8066847	1.49899885802469	162	104669190	104669150.0	104669230.0	Neural	104669190
chr6	149963274	149963480	6.8900753	1.13034280246914	162	149963370	149963290.0	149963410.0	Neural	149963370
chr21	18522299	18522461	21.456926	0.747509117283951	162	18522370	18522350.0	18522410.0	Neural	18522370
chr5	43702920	43703100	5.316772	1.33454099382716	162	43703010	43702970.0	43703030.0	Neural	43703010
chr21	31558659	31558880	21.708042	1.11473806790123	162	31558770	31558690.0	31558810.0	Neural	31558770
chr11	18383400	18383660	11.222489	2.61060758641975	162	18383510	18383450.0	18383590.0	Neural	18383510
chr18	26018040	26018214	18.391329	0.655564425925926	162	26018130	26018090.0	26018170.0	Neural	26018130
chr5	126918060	126918240	5.7291637	1.2009950117284	162	126918150	126918130.0	126918190.0	Neural	126918150
chr14	23567460	23567660	14.298026	2.04327183850932	161	23567570	23567530.0	23567610.0	Neural	23567570
chr4	152348777	152348940	4.8208445	0.657268695652174	161	152348850	152348850.0	152348870.0	Neural	152348850
chr11	22491921	22492140	11.249895	2.50534186024845	161	22492030	22491990.0	22492070.0	Neural	22492030
chr10	115092980	115093200	10.8738929	1.0500807826087	161	115093090	115093050.0	115093150.0	Neural	115093090
chr19	54952658	54952860	19.94333	2.20843139751553	161	54952750	54952710.0	54952790.0	Neural	54952750
