Chrom	start	end	identifier	mean_signal	numsamples	summit	core_start	core_end	component	position
chr3	150410012	150410240	3.7826687	2.26280941162228	413	150410110	150410070.0	150410170.0	Stromal B	150410110
chr6	138692354	138692544	6.830727	1.54285936077482	413	138692450	138692390.0	138692490.0	Stromal B	138692450
chr5	150458900	150459120	5.845903	1.94696362378641	412	150459010	150458976.0	150459050.0	Stromal B	150459010
chr16	67936780	67936974	16.776726	2.2337376092233	412	67936870	67936830.0	67936910.0	Stromal B	67936870
chr5	141702220	141702401	5.80253	1.85119004854369	412	141702310	141702290.0	141702350.0	Stromal B	141702310
chr19	35135480	35135669	19.639216	2.32546556553398	412	35135570	35135536.0	35135590.0	Stromal B	35135570
chr2	20225360	20225580	2.175184	1.97832588349515	412	20225470	20225430.0	20225510.0	Stromal B	20225470
chr6	24646080	24646280	6.229866	2.08404648786408	412	24646190	24646130.0	24646210.0	Stromal B	24646190
chr4	38856799	38856980	4.2839	2.20345745985401	411	38856890	38856835.0	38856910.0	Stromal B	38856890
chr6	32843960	32844145	6.273041	1.91831345498783	411	32844050	32844030.0	32844110.0	Stromal B	32844050
chr11	44110339	44110500	11.393892	1.05963264476886	411	44110410	44110390.0	44110430.0	Stromal B	44110410
chr22	50526073	50526301	22.994227	2.54812057664234	411	50526190	50526150.0	50526250.0	Stromal B	50526190
chr5	163504540	163504880	5.910555	1.3081676350365	411	163504690	163504550.0	163504850.0	Stromal B	163504690
chr13	42992186	42992394	13.438425	2.04866254014599	411	42992290	42992230.0	42992350.0	Stromal B	42992290
chr15	90001296	90001500	15.894056	1.66842124878049	410	90001390	90001310.0	90001450.0	Stromal B	90001390
chr3	48504080	48504360	3.320177	1.25344053902439	410	48504210	48504090.0	48504330.0	Stromal B	48504210
chr13	109145678	109145840	13.9588616	1.37712325853659	410	109145750	109145730.0	109145770.0	Stromal B	109145750
chr8	103298778	103298962	8.7404861	1.65970688536585	410	103298870	103298830.0	103298910.0	Stromal B	103298870
chr2	168246904	168247192	2.7251669	1.62363974327628	409	168247030	168246950.0	168247190.0	Stromal B	168247030
chr11	32829619	32829840	11.318759	1.22428718581907	409	32829730	32829630.0	32829843.0	Stromal B	32829730
chr19	7925290	7925445	19.221604	2.69593199511002	409	7925370	7925330.0	7925390.0	Stromal B	7925370
chr1	68116760	68116940	1.346194	1.03471666503667	409	68116850	68116830.0	68116890.0	Stromal B	68116850
chr1	65254320	65254520	1.335856	2.50046232762836	409	65254410	65254390.0	65254450.0	Stromal B	65254410
chr18	13824016	13824200	18.25475	1.17919516870416	409	13824090	13824050.0	13824130.0	Stromal B	13824090
chr11	798218	798400	11.105388	2.863384799511	409	798310	798274.0	798330.0	Stromal B	798310
chr10	89217099	89217260	10.700063	1.35623105147059	408	89217170	89217150.0	89217210.0	Stromal B	89217170
chr19	16182819	16182981	19.348271	1.43785728431373	408	16182910	16182890.0	16182910.0	Stromal B	16182910
chr3	71583600	71583820	3.424953	2.25460705147059	408	71583710	71583630.0	71583766.0	Stromal B	71583710
chr2	170930300	170930540	2.7351491	1.15884840441176	408	170930430	170930290.0	170930470.0	Stromal B	170930430
chr11	71977840	71978020	11.579668	1.209541	408	71977930	71977910.0	71977950.0	Stromal B	71977930
chr20	1802401	1802600	20.125159	1.81244178921569	408	1802510	1802470.0	1802546.0	Stromal B	1802510
chr9	20621860	20622142	9.234126	2.09545931695332	407	20621990	20621890.0	20622158.0	Stromal B	20621990
chr1	151047640	151047860	1.6459653	1.98419579115479	407	151047750	151047710.0	151047790.0	Stromal B	151047750
chr3	97972338	97972561	3.544741	1.39133990909091	407	97972450	97972354.0	97972510.0	Stromal B	97972450
chr13	30464219	30464421	13.339844	1.65206413267813	407	30464330	30464270.0	30464370.0	Stromal B	30464330
chr11	107563759	107563924	11.81661	1.19536579802956	406	107563830	107563810.0	107563910.0	Stromal B	107563830
chr12	10364202	10364743	12.1700786	1.20028441625616	406	10364490	10364230.0	10364690.0	Stromal B	10364490
chr20	25294540	25294720	20.453095	1.31185470864198	405	25294630	25294610.0	25294650.0	Stromal B	25294630
chr19	531020	531216	19.108156	2.29501199012346	405	531110	531090.0	531170.0	Stromal B	531110
chr13	110593572	110593741	13.970289	1.3325776691358	405	110593670	110593650.0	110593670.0	Stromal B	110593670
chr19	45444340	45444522	19.797376	4.04592767407407	405	45444430	45444412.0	45444468.0	Stromal B	45444430
chr16	4846535	4846746	16.148418	1.04125061975309	405	4846630	4846590.0	4846710.0	Stromal B	4846630
chr5	132830020	132830203	5.758531	1.95622324691358	405	132830110	132830090.0	132830150.0	Stromal B	132830110
chr19	35645060	35645260	19.647105	1.71676833333333	405	35645170	35645110.0	35645190.0	Stromal B	35645170
chr7	65038940	65039180	7.4672749	0.695457150617284	405	65039070	65038970.0	65039130.0	Stromal B	65039070
chr16	19583820	19583981	16.295086	1.02279714108911	404	19583910	19583890.0	19583930.0	Stromal B	19583910
chr17	44221260	44221480	17.578064	2.53809047772277	404	44221370	44221350.0	44221410.0	Stromal B	44221370
chr7	30135839	30136061	7.2702629	1.54650526485149	404	30135950	30135850.0	30136010.0	Stromal B	30135950
chr8	28787842	28788021	8.278482	1.0023134950495	404	28787930	28787910.0	28787950.0	Stromal B	28787930
chr11	112280000	112280180	11.848068	1.40217723514851	404	112280090	112280052.0	112280130.0	Stromal B	112280090
chr19	48971000	48971180	19.851789	3.07100945049505	404	48971090	48971070.0	48971110.0	Stromal B	48971090
chr19	1568329	1568520	19.124153	2.31800186138614	404	1568430	1568390.0	1568510.0	Stromal B	1568430
chr17	75182518	75182704	17.912471	1.68477064356436	404	75182610	75182590.0	75182688.0	Stromal B	75182610
chr8	86356760	86356940	8.635492	1.30743248267327	404	86356850	86356830.0	86356870.0	Stromal B	86356850
chr12	79690559	79690854	12.6380918	1.88861881930693	404	79690690	79690630.0	79690830.0	Stromal B	79690690
chr21	42975372	42975689	21.92782	1.03696534405941	404	42975550	42975390.0	42975630.0	Stromal B	42975550
chr7	30478640	30478881	7.2721681	2.05624927047146	403	30478770	30478690.0	30478810.0	Stromal B	30478770
chr9	4985937	4986141	9.1324629	0.977091875930521	403	4986050	4985951.0	4986090.0	Stromal B	4986050
chr3	149967220	149967400	3.7806616	1.30491989578164	403	149967310	149967290.0	149967330.0	Stromal B	149967310
chr5	138177979	138178161	5.785064	0.648293657568238	403	138178070	138178030.0	138178150.0	Stromal B	138178070
chr4	184250940	184251082	4.971766	1.23828820099256	403	184251010	184251010.0	184251030.0	Stromal B	184251010
chr7	105760320	105760500	7.697172	1.22465512655087	403	105760410	105760390.0	105760450.0	Stromal B	105760410
chr6	29005580	29005761	6.252793	2.10948101985112	403	29005670	29005650.0	29005690.0	Stromal B	29005670
chr12	118120944	118121140	12.897492	1.65437806699752	403	118121050	118120990.0	118121070.0	Stromal B	118121050
chr17	41667050	41667240	17.550335	2.71502238461538	403	41667150	41667130.0	41667170.0	Stromal B	41667150
chr9	130707440	130707620	9.9498659	1.78389616873449	403	130707530	130707490.0	130707530.0	Stromal B	130707530
chr11	61294760	61294964	11.508457	1.67340817121588	403	61294870	61294810.0	61294910.0	Stromal B	61294870
chr16	81315678	81315902	16.910017	0.886882574626866	402	81315790	81315730.0	81315890.0	Stromal B	81315790
chr8	66712620	66712828	8.5136695	1.18389712686567	402	66712730	66712650.0	66712750.0	Stromal B	66712730
chr8	126809980	126810160	8.886271	1.50099900497512	402	126810070	126810050.0	126810090.0	Stromal B	126810070
chr15	68817531	68817744	15.707126	2.03803782835821	402	68817650	68817590.0	68817710.0	Stromal B	68817650
chr7	135512239	135512400	7.865243	1.87316149502488	402	135512310	135512290.0	135512330.0	Stromal B	135512310
chr11	10294120	10294327	11.1686766	2.9411849127182	401	10294230	10294190.0	10294270.0	Stromal B	10294230
chr13	106567175	106567360	13.938575	1.24899925187032	401	106567270	106567250.0	106567310.0	Stromal B	106567270
chr20	4148678	4148880	20.158039	2.11491313216958	401	4148770	4148730.0	4148810.0	Stromal B	4148770
chr15	31216318	31216560	15.375528	2.34618267082294	401	31216430	31216350.0	31216530.0	Stromal B	31216430
chr2	47272380	47272587	2.2756736	1.43169034663342	401	47272490	47272410.0	47272550.0	Stromal B	47272490
chr1	171801537	171801700	1.721024	1.05805791770574	401	171801610	171801590.0	171801650.0	Stromal B	171801610
chr2	84970977	84971300	2.4157702	1.85130985286783	401	84971130	84971038.0	84971270.0	Stromal B	84971130
chr9	128420280	128420484	9.934969	1.83072932169576	401	128420390	128420350.0	128420410.0	Stromal B	128420390
chr19	55655460	55655660	19.954221	2.46163820947631	401	55655570	55655470.0	55655590.0	Stromal B	55655570
chr19	48842819	48842984	19.849776	1.4917916159601	401	48842890	48842890.0	48842930.0	Stromal B	48842890
chr11	110295760	110296027	11.8348639	1.25132753117207	401	110295890	110295850.0	110295990.0	Stromal B	110295890
chr9	15306153	15306460	9.199544	1.3496347032419	401	15306310	15306170.0	15306430.0	Stromal B	15306310
chr7	70698336	70698501	7.499215	1.4434041	400	70698410	70698410.0	70698430.0	Stromal B	70698410
chr17	29292960	29293143	17.416671	1.17030871	400	29293050	29293030.0	29293110.0	Stromal B	29293050
chr3	187742140	187742322	3.9520748	2.28750828	400	187742230	187742210.0	187742270.0	Stromal B	187742230
chr6	137218608	137218862	6.82297	1.67126806	400	137218730	137218550.0	137218830.0	Stromal B	137218730
chr17	29292420	29292685	17.416663	1.111600645	400	29292550	29292430.0	29292630.0	Stromal B	29292550
chr13	32587473	32587700	13.3564885	1.1765056925	400	32587590	32587490.0	32587630.0	Stromal B	32587590
chr19	47284416	47284580	19.825789	1.61699154	400	47284490	47284470.0	47284530.0	Stromal B	47284490
chr17	37816369	37816530	17.508721	1.2360426775	400	37816450	37816430.0	37816470.0	Stromal B	37816450
chr17	164651	164820	17.10179	1.31628911	400	164730	164710.0	164750.0	Stromal B	164730
chr19	3163373	3163540	19.14855	1.54971755388471	399	3163450	3163430.0	3163470.0	Stromal B	3163450
chr8	59119639	59119840	8.466594	1.71470638596491	399	59119730	59119670.0	59119770.0	Stromal B	59119730
chr12	90959660	90959817	12.71418	1.12034382957393	399	90959730	90959730.0	90959750.0	Stromal B	90959730
chr19	41264900	41265140	19.73321	0.968526909774436	399	41265030	41264950.0	41265070.0	Stromal B	41265030
chr1	45493220	45493381	1.264379	1.30684981954887	399	45493310	45493290.0	45493330.0	Stromal B	45493310
chr3	197002832	197003020	3.9940748	1.70456518796992	399	197002930	197002890.0	197002970.0	Stromal B	197002930
chr19	17067557	17067720	19.362038	1.80176020802005	399	17067630	17067610.0	17067650.0	Stromal B	17067630
chr9	3524640	3524862	9.122898	1.22160871929825	399	3524750	3524670.0	3524830.0	Stromal B	3524750
chr6	16331418	16331600	6.1860686	2.04051281203008	399	16331510	16331490.0	16331550.0	Stromal B	16331510
chr2	177147220	177147381	2.758245	1.70971162656642	399	177147310	177147290.0	177147330.0	Stromal B	177147310
chr8	20303980	20304175	8.226037	1.52467123366834	398	20304070	20304030.0	20304130.0	Stromal B	20304070
chr17	81487940	81488140	17.980635	2.4435802160804	398	81488050	81488010.0	81488070.0	Stromal B	81488050
chr2	169828495	169828720	2.7310706	1.17287998492462	398	169828610	169828470.0	169828650.0	Stromal B	169828610
chr5	100900838	100901044	5.6002676	3.23313370477387	398	100900930	100900890.0	100901012.0	Stromal B	100900930
chr19	49114227	49114461	19.853976	2.26450506030151	398	49114350	49114310.0	49114432.0	Stromal B	49114350
chr12	105108120	105108313	12.809752	1.6868033718593	398	105108210	105108150.0	105108250.0	Stromal B	105108210
chr4	122602667	122602841	4.680026	0.904460924623116	398	122602770	122602730.0	122602790.0	Stromal B	122602770
chr6	143677860	143678058	6.856953	2.0376646959799	398	143677970	143677910.0	143678032.0	Stromal B	143677970
chr4	53706520	53706701	4.3541646	1.20685374648241	398	53706610	53706590.0	53706650.0	Stromal B	53706610
chr6	4936699	4936860	6.1260662	1.25707755778894	398	4936770	4936750.0	4936790.0	Stromal B	4936770
chr6	14117599	14117822	6.1743646	2.33031974874372	398	14117710	14117570.0	14117790.0	Stromal B	14117710
chr12	47686740	47686920	12.422073	0.875924032745592	397	47686830	47686810.0	47686850.0	Stromal B	47686830
chr1	166975741	166976041	1.703545	0.896869894206549	397	166975890	166975770.0	166976010.0	Stromal B	166975890
chr8	95134621	95134842	8.689849	1.02843147607053	397	95134730	95134630.0	95134830.0	Stromal B	95134730
chr16	47144358	47144561	16.569592	1.10934676322418	397	47144450	47144410.0	47144492.0	Stromal B	47144450
chr15	68818379	68818640	15.707139	1.96243055415617	397	68818510	68818450.0	68818570.0	Stromal B	68818510
chr17	64961952	64962107	17.802151	1.70432130478589	397	64962030	64962010.0	64962050.0	Stromal B	64962030
chr17	58083920	58084160	17.727686	1.20663491435768	397	58084030	58083970.0	58084090.0	Stromal B	58084030
chr10	119859500	119859680	10.906067	1.08112968765743	397	119859590	119859570.0	119859610.0	Stromal B	119859590
chr15	49146120	49146300	15.533864	1.22447613853904	397	49146210	49146170.0	49146210.0	Stromal B	49146210
chr3	39707457	39707600	3.280264	0.650678481108312	397	39707530	39707490.0	39707550.0	Stromal B	39707530
chr1	17477455	17477620	1.16317	0.910958083123426	397	17477530	17477510.0	17477552.0	Stromal B	17477530
chr7	107661638	107661840	7.707896	1.03881204785894	397	107661730	107661690.0	107661790.0	Stromal B	107661730
chr12	53251588	53251820	12.4596714	1.72669737878788	396	53251710	53251628.0	53251792.0	Stromal B	53251710
chr8	24977780	24977960	8.25494	1.34415947979798	396	24977870	24977850.0	24977910.0	Stromal B	24977870
chr4	38782940	38783100	4.283578	1.22459017171717	396	38783030	38782990.0	38783050.0	Stromal B	38783030
chr15	38254641	38254821	15.437598	1.39258899747475	396	38254730	38254650.0	38254750.0	Stromal B	38254730
chr12	57086617	57086800	12.4854834	2.22595380808081	396	57086710	57086688.0	57086750.0	Stromal B	57086710
chr13	95624079	95624240	13.852478	1.11239512121212	396	95624150	95624130.0	95624170.0	Stromal B	95624150
chr15	74635260	74635440	15.7586605	1.70353090909091	396	74635350	74635330.0	74635370.0	Stromal B	74635350
chr2	63861334	63861499	2.337318	1.62826683080808	396	63861410	63861390.0	63861430.0	Stromal B	63861410
chr13	51815200	51815400	13.507711	1.81453226262626	396	51815290	51815270.0	51815312.0	Stromal B	51815290
chr1	192580520	192580684	1.796152	1.15662053030303	396	192580610	192580590.0	192580630.0	Stromal B	192580610
chr10	30359779	30359942	10.304208	1.34449444949495	396	30359870	30359830.0	30359910.0	Stromal B	30359870
chr14	73472180	73472345	14.717636	1.90691771212121	396	73472270	73472250.0	73472290.0	Stromal B	73472270
chr1	41662320	41662500	1.2505538	1.85290442929293	396	41662410	41662330.0	41662450.0	Stromal B	41662410
chr2	45643722	45643956	2.2696574	1.80176501012658	395	45643830	45643810.0	45643870.0	Stromal B	45643830
chr17	56679256	56679421	17.712553	0.965878450632911	395	56679330	56679290.0	56679370.0	Stromal B	56679330
chr6	90296057	90296260	6.575694	1.79278136455696	395	90296150	90296110.0	90296190.0	Stromal B	90296150
chr1	36369100	36369265	1.2314461	2.2935179164557	395	36369190	36369147.0	36369210.0	Stromal B	36369190
chr12	121060660	121060860	12.917402	1.38789395949367	395	121060750	121060690.0	121060770.0	Stromal B	121060750
chr13	36981240	36981440	13.390981	1.17460195696203	395	36981350	36981330.0	36981370.0	Stromal B	36981350
chr10	102644920	102645163	10.7902803	2.94445009873418	395	102645030	102644990.0	102645150.0	Stromal B	102645030
chr11	59102300	59102487	11.49381	1.50698619493671	395	59102390	59102370.0	59102470.0	Stromal B	59102390
chr12	2891280	2891605	12.119609	1.36669096202532	395	2891430	2891330.0	2891570.0	Stromal B	2891430
chr15	64686220	64686420	15.670725	1.4293977721519	395	64686330	64686310.0	64686350.0	Stromal B	64686330
chr6	12911479	12911640	6.168022	0.917012681012658	395	12911550	12911530.0	12911590.0	Stromal B	12911550
chr6	144286139	144286591	6.860203	1.30937842531646	395	144286330	144286170.0	144286581.0	Stromal B	144286330
chr12	45725800	45726000	12.408731	1.30892377974684	395	45725910	45725890.0	45725970.0	Stromal B	45725910
chr12	62466160	62466380	12.5218634	0.837237629441624	394	62466270	62466210.0	62466350.0	Stromal B	62466270
chr1	87084340	87084540	1.414749	0.857894149746193	394	87084450	87084371.0	87084474.0	Stromal B	87084450
chr6	2750080	2750242	6.114521	1.73125695685279	394	2750170	2750150.0	2750190.0	Stromal B	2750170
chr2	70257380	70257609	2.3611426	0.813557967005076	394	70257490	70257450.0	70257550.0	Stromal B	70257490
chr19	54162333	54162554	19.931177	2.57488759898477	394	54162430	54162370.0	54162510.0	Stromal B	54162430
chr11	61680240	61680443	11.510973	1.67775792385787	394	61680330	61680310.0	61680390.0	Stromal B	61680330
chr3	195909720	195909921	3.98912	3.17889444416244	394	195909830	195909790.0	195909850.0	Stromal B	195909830
chr11	74749276	74749674	11.5980694	1.18576279695431	394	74749430	74749310.0	74749670.0	Stromal B	74749430
chr17	8176320	8176501	17.188433	3.92320518829517	393	8176410	8176410.0	8176430.0	Stromal B	8176410
chr18	58768537	58768707	18.757888	1.60829653180662	393	58768610	58768590.0	58768650.0	Stromal B	58768610
chr18	62716080	62716307	18.802114	1.2434155826972	393	62716210	62716150.0	62716250.0	Stromal B	62716210
chr3	188956936	188957100	3.957643	1.41279052671756	393	188957030	188956990.0	188957030.0	Stromal B	188957030
chr13	74135355	74135700	13.683463	2.04558104834606	393	74135550	74135410.0	74135650.0	Stromal B	74135550
chr14	101965260	101965444	14.957009	1.60555337150127	393	101965350	101965330.0	101965390.0	Stromal B	101965350
chr6	108526780	108526960	6.671763	0.838905732824427	393	108526870	108526830.0	108526890.0	Stromal B	108526870
chr1	210360919	210361080	1.8603706	1.02436347582697	393	210361010	210360990.0	210361030.0	Stromal B	210361010
chr4	145179580	145179814	4.7868706	1.76968289285714	392	145179710	145179610.0	145179750.0	Stromal B	145179710
chr5	121949920	121950100	5.704641	1.17507931887755	392	121950010	121949990.0	121950030.0	Stromal B	121950010
chr4	70652220	70652420	4.434344	0.725465594387755	392	70652310	70652270.0	70652370.0	Stromal B	70652310
chr6	121306100	121306261	6.739164	0.767123244897959	392	121306190	121306170.0	121306210.0	Stromal B	121306190
chr2	216693237	216693420	2.9051559	2.97896330357143	392	216693330	216693270.0	216693370.0	Stromal B	216693330
chr19	32692220	32692440	19.601711	1.54667759335038	391	32692330	32692270.0	32692375.0	Stromal B	32692330
chr12	46267299	46267535	12.412466	1.32754890025575	391	46267410	46267309.0	46267491.0	Stromal B	46267410
chr1	89633332	89633611	1.4239749	1.19371161892583	391	89633490	89633327.0	89633550.0	Stromal B	89633490
chr3	45594000	45594240	3.306942	1.94946051150895	391	45594110	45594050.0	45594170.0	Stromal B	45594110
chr22	38353220	38353440	22.778764	1.22082983375959	391	38353330	38353310.0	38353370.0	Stromal B	38353330
chr20	63574180	63574361	20.987387	1.56523070076726	391	63574270	63574250.0	63574310.0	Stromal B	63574270
chr8	97775040	97775220	8.7062604	1.52902978772379	391	97775130	97775110.0	97775190.0	Stromal B	97775130
chr4	122827980	122828182	4.681121	1.20994064194373	391	122828090	122828010.0	122828155.0	Stromal B	122828090
chr10	49519080	49519266	10.43294	0.974555956521739	391	49519190	49519170.0	49519190.0	Stromal B	49519190
chr10	102117514	102117741	10.7866854	3.04329419181586	391	102117630	102117530.0	102117690.0	Stromal B	102117630
chr8	80487260	80487582	8.5990685	1.18210326410256	390	80487430	80487290.0	80487550.0	Stromal B	80487430
chr5	146427240	146427402	5.8259667	0.895979784615385	390	146427330	146427290.0	146427350.0	Stromal B	146427330
chr17	60393100	60393323	17.752689	1.37990546666667	390	60393230	60393126.0	60393250.0	Stromal B	60393230
chr19	48812300	48812520	19.849177	2.47418940769231	390	48812410	48812370.0	48812470.0	Stromal B	48812410
chr6	145214599	145214761	6.865078	0.71898558974359	390	145214670	145214650.0	145214690.0	Stromal B	145214670
chr1	108512597	108512761	1.492221	0.825293548717949	390	108512670	108512650.0	108512690.0	Stromal B	108512670
chr7	32942398	32942682	7.286013	1.24200104871795	390	32942550	32942390.0	32942650.0	Stromal B	32942550
chr9	32589200	32589376	9.31197	0.950539235897436	390	32589290	32589270.0	32589310.0	Stromal B	32589290
chr11	95069780	95069960	11.733412	1.60586376666667	390	95069850	95069850.0	95069870.0	Stromal B	95069850
chr2	161946640	161946820	2.701765	0.672188069230769	390	161946730	161946690.0	161946750.0	Stromal B	161946730
chr1	156591620	156591855	1.666004	1.8377066974359	390	156591730	156591670.0	156591790.0	Stromal B	156591730
chr15	63466798	63466960	15.659926	1.85195816153846	390	63466870	63466850.0	63466890.0	Stromal B	63466870
chr1	29236378	29236580	1.2056618	2.09912398717949	390	29236470	29236430.0	29236510.0	Stromal B	29236470
chr6	28982600	28982820	6.2526745	1.46987897692308	390	28982710	28982630.0	28982750.0	Stromal B	28982710
chr12	58346178	58346340	12.49393	1.0304462	390	58346250	58346230.0	58346270.0	Stromal B	58346250
chr3	42601080	42601380	3.2933706	1.47370263846154	390	42601230	42601110.0	42601310.0	Stromal B	42601230
chr1	40532937	40533120	1.246455	1.14064695897436	390	40533030	40533010.0	40533030.0	Stromal B	40533030
chr2	102443335	102443502	2.480676	0.750450669230769	390	102443430	102443370.0	102443450.0	Stromal B	102443430
chr16	1863760	1863913	16.11869	0.782685812820513	390	1863830	1863810.0	1863890.0	Stromal B	1863830
chr17	45316577	45316839	17.589723	2.0045001748072	389	45316710	45316570.0	45316790.0	Stromal B	45316710
chr3	192816396	192816560	3.975085	1.26670212339332	389	192816470	192816450.0	192816490.0	Stromal B	192816470
chr3	11718700	11718980	3.1532695	1.17334955784062	389	11718830	11718750.0	11718930.0	Stromal B	11718830
chr15	74901660	74901842	15.760892	1.32049327763496	389	74901750	74901730.0	74901790.0	Stromal B	74901750
chr4	13654558	13654780	4.164751	1.12421749357326	389	13654670	13654570.0	13654710.0	Stromal B	13654670
chr8	102657298	102657540	8.73655	2.01064977634961	389	102657410	102657350.0	102657530.0	Stromal B	102657410
chr7	30062699	30062860	7.26984	0.873024259640103	389	30062770	30062750.0	30062810.0	Stromal B	30062770
chr7	105389261	105389463	7.6950756	1.1470332622108	389	105389370	105389270.0	105389410.0	Stromal B	105389370
chr12	40105392	40105780	12.370883	0.933041933161954	389	40105590	40105430.0	40105750.0	Stromal B	40105590
chr3	185176879	185177040	3.940534	0.901795185089974	389	185176950	185176930.0	185176970.0	Stromal B	185176950
chr3	182682300	182682501	3.929102	1.03146078663239	389	182682410	182682370.0	182682510.0	Stromal B	182682410
chr15	34708458	34708625	15.406313	1.13543020308483	389	34708550	34708530.0	34708590.0	Stromal B	34708550
chr12	124914040	124914240	12.943437	3.63389970437018	389	124914130	124914110.0	124914170.0	Stromal B	124914130
chr2	15159800	15159966	2.156348	0.993012894601542	389	15159890	15159850.0	15159910.0	Stromal B	15159890
chr20	32358871	32359061	20.551688	1.76690275578406	389	32358970	32358930.0	32359050.0	Stromal B	32358970
chr19	15378518	15378720	19.336032	0.94855587628866	388	15378610	15378570.0	15378670.0	Stromal B	15378610
chr3	195441880	195442122	3.987007	1.01765344587629	388	195442010	195441950.0	195442110.0	Stromal B	195442010
chr4	76378091	76378260	4.461407	0.800541762886598	388	76378170	76378110.0	76378190.0	Stromal B	76378170
chr5	42767600	42767780	5.312093	0.700322069587629	388	42767690	42767670.0	42767730.0	Stromal B	42767690
chr5	133052721	133052940	5.7595759	1.19236518041237	388	133052830	133052750.0	133052870.0	Stromal B	133052830
chr3	128970360	128970524	3.6853666	1.1352532628866	388	128970450	128970410.0	128970476.0	Stromal B	128970450
