seqnames	start	end	width	strand	Median
chr1	67000001	68000000	1000000	*	0.0203701106799402
chr1	68000001	69000000	1000000	*	0.0314372629442094
chr1	69000001	70000000	1000000	*	0.0452099330991969
chr1	70000001	71000000	1000000	*	-0.0388401964113137
chr1	71000001	72000000	1000000	*	0.00797504294606427
chr1	72000001	73000000	1000000	*	-0.0106581572346796
chr1	73000001	74000000	1000000	*	-0.01647650880228
chr1	74000001	75000000	1000000	*	0.0150989922588612
chr1	75000001	76000000	1000000	*	-0.0129146307029809
chr1	76000001	77000000	1000000	*	0.091346155972069
chr1	77000001	78000000	1000000	*	-0.0946198093042037
chr1	78000001	79000000	1000000	*	0.0127283474504781
chr1	79000001	80000000	1000000	*	-0.0286029117487601
chr1	80000001	81000000	1000000	*	-0.025281078469323
chr1	81000001	82000000	1000000	*	-0.0996697360607188
chr1	82000001	83000000	1000000	*	0.0122635324584128
chr1	83000001	84000000	1000000	*	0.0910669675817085
chr1	84000001	85000000	1000000	*	-0.0485719246632445
chr1	85000001	86000000	1000000	*	-0.0319764140368452
chr1	86000001	87000000	1000000	*	-0.0461642963312318
chr1	87000001	88000000	1000000	*	0.0163422102538438
chr1	88000001	89000000	1000000	*	-0.0264478509381662
chr1	89000001	90000000	1000000	*	0.00520216741912813
chr1	90000001	91000000	1000000	*	0.039170356736775
chr1	91000001	92000000	1000000	*	0.0346839942583096
chr1	92000001	93000000	1000000	*	-0.084999710015445
chr1	93000001	94000000	1000000	*	-0.0342614739580098
chr1	94000001	95000000	1000000	*	0.0848658714932501
chr1	95000001	96000000	1000000	*	-0.0154935355420978
chr1	96000001	97000000	1000000	*	0.00291290541632188
chr1	97000001	98000000	1000000	*	-0.00558175150892008
chr1	98000001	99000000	1000000	*	0.029039293889331
chr1	99000001	100000000	1000000	*	-0.0224951957440055
chr1	100000001	101000000	1000000	*	-0.059616443300944
chr1	101000001	102000000	1000000	*	-0.00277666845911374
chr1	102000001	103000000	1000000	*	0.0183615794132467
chr1	103000001	104000000	1000000	*	-0.120687238050802
chr1	104000001	105000000	1000000	*	-0.0469630666242326
chr1	105000001	106000000	1000000	*	-0.0237959969061222
chr1	106000001	107000000	1000000	*	0.00645962346898379
chr1	107000001	108000000	1000000	*	0.00375213002637368
chr1	108000001	109000000	1000000	*	-0.224017841343286
chr1	109000001	110000000	1000000	*	-0.0833652636179833
chr1	110000001	111000000	1000000	*	0.0560272493732459
chr1	111000001	112000000	1000000	*	0.0657358550215222
chr1	112000001	113000000	1000000	*	0.0359880821750343
chr1	113000001	114000000	1000000	*	-0.0908523074280951
chr1	114000001	115000000	1000000	*	0.0013904616017252
chr1	115000001	116000000	1000000	*	0.116306463411794
chr1	116000001	117000000	1000000	*	0.129161897612583
chr1	117000001	118000000	1000000	*	0.0496642295390018
chr1	118000001	119000000	1000000	*	0.0420736240358938
chr1	119000001	120000000	1000000	*	0.136805159888229
chr1	120000001	121000000	1000000	*	0.1306891959211
chr1	126000001	127000000	1000000	*	NA
chr1	127000001	128000000	1000000	*	NA
chr1	128000001	129000000	1000000	*	NA
chr1	129000001	130000000	1000000	*	NA
chr1	130000001	131000000	1000000	*	NA
chr1	131000001	132000000	1000000	*	NA
chr1	132000001	133000000	1000000	*	NA
chr1	133000001	134000000	1000000	*	NA
chr1	134000001	135000000	1000000	*	NA
chr1	135000001	136000000	1000000	*	NA
chr1	136000001	137000000	1000000	*	NA
chr1	137000001	138000000	1000000	*	NA
chr1	138000001	139000000	1000000	*	NA
chr1	139000001	140000000	1000000	*	NA
chr1	140000001	141000000	1000000	*	NA
chr1	141000001	142000000	1000000	*	NA
chr1	142000001	143000000	1000000	*	NA
chr1	143000001	144000000	1000000	*	NA
chr1	144000001	145000000	1000000	*	-0.993223498840615
chr1	145000001	146000000	1000000	*	0.0595503266832075
chr1	146000001	147000000	1000000	*	0.0023438366242167
chr1	147000001	148000000	1000000	*	0.139350224450744
chr1	148000001	149000000	1000000	*	0.00902539765169506
chr1	149000001	150000000	1000000	*	0.0974911475555868
chr1	150000001	151000000	1000000	*	-0.246393199528818
chr1	151000001	152000000	1000000	*	-0.122256245241869
chr1	152000001	153000000	1000000	*	0.13814287293232
chr1	153000001	154000000	1000000	*	-0.221703925021543
chr1	154000001	155000000	1000000	*	-0.0652819577815577
chr1	155000001	156000000	1000000	*	-0.335723167775275
chr1	156000001	157000000	1000000	*	0.061291014391094
chr1	157000001	158000000	1000000	*	0.188491322593893
chr1	158000001	159000000	1000000	*	0.042017802501954
chr1	159000001	160000000	1000000	*	0.0527893001265864
chr1	160000001	161000000	1000000	*	0.068075425723151
chr1	161000001	162000000	1000000	*	-0.118985405294938
chr1	162000001	163000000	1000000	*	0.0955420737462504
chr1	163000001	164000000	1000000	*	0.0587949376956442
chr1	164000001	165000000	1000000	*	0.054830229420847
chr1	165000001	166000000	1000000	*	0.12769855518709
chr1	166000001	167000000	1000000	*	0.114216973237411
chr1	167000001	168000000	1000000	*	-0.0647566079936547
chr1	168000001	169000000	1000000	*	0.0882018428699912
chr1	169000001	170000000	1000000	*	-0.0386543730296101
chr1	170000001	171000000	1000000	*	0.0538672104833193
chr1	171000001	172000000	1000000	*	0.0103230080226986
chr1	172000001	173000000	1000000	*	0.0217006237477578
chr1	173000001	174000000	1000000	*	0.00639944220567446
chr1	174000001	175000000	1000000	*	-0.112557783644499
chr1	175000001	176000000	1000000	*	0.170981744708865
chr1	176000001	177000000	1000000	*	0.00260870075563186
chr1	177000001	178000000	1000000	*	0.136816716261599
chr1	178000001	179000000	1000000	*	-0.0348531287107099
chr1	179000001	180000000	1000000	*	-0.0606105362452097
chr1	180000001	181000000	1000000	*	-0.0851702202711616
chr1	181000001	182000000	1000000	*	0.167127877685198
chr1	182000001	183000000	1000000	*	-0.0192696847520291
chr1	183000001	184000000	1000000	*	0.011674238820848
chr1	184000001	185000000	1000000	*	-0.00250425187103806
chr1	185000001	186000000	1000000	*	-0.058969495516399
chr1	186000001	187000000	1000000	*	-0.0387337709785705
chr1	187000001	188000000	1000000	*	-0.0204237160415929
chr1	188000001	189000000	1000000	*	-0.00866677786557578
chr1	189000001	190000000	1000000	*	NA
chr1	190000001	191000000	1000000	*	NA
chr1	191000001	192000000	1000000	*	0.0090475396889109
chr1	192000001	193000000	1000000	*	-0.0447188668440667
chr1	193000001	194000000	1000000	*	-0.0272349095795458
chr1	194000001	195000000	1000000	*	-0.0127197659540085
chr1	195000001	196000000	1000000	*	-0.00961370480142289
chr1	196000001	197000000	1000000	*	0.0253026002546706
chr1	197000001	198000000	1000000	*	-0.0222206159785105
chr1	198000001	199000000	1000000	*	-0.644506926564312
chr1	199000001	200000000	1000000	*	-0.00111068913928507
chr1	200000001	201000000	1000000	*	-0.123099430933493
chr1	201000001	202000000	1000000	*	0.253442929517178
chr1	202000001	203000000	1000000	*	0.0847776176557806
chr1	203000001	204000000	1000000	*	0.0619494073147533
chr1	204000001	205000000	1000000	*	0.151832174721063
chr1	205000001	206000000	1000000	*	0.114492327993923
chr1	206000001	207000000	1000000	*	0.05235605469564
chr1	207000001	208000000	1000000	*	-0.0749396947462829
chr1	208000001	209000000	1000000	*	0.11750595257798
chr1	209000001	210000000	1000000	*	0.102023578600945
chr1	210000001	211000000	1000000	*	0.125617364293381
chr1	211000001	212000000	1000000	*	-0.0266743417362368
chr1	212000001	213000000	1000000	*	-0.0641706956437756
chr1	213000001	214000000	1000000	*	0.0588495390504521
chr1	214000001	215000000	1000000	*	-0.00424740085808195
chr1	215000001	216000000	1000000	*	-0.0059384216152748
chr1	216000001	217000000	1000000	*	-0.0718181775308501
chr1	217000001	218000000	1000000	*	-0.10778087469602
chr1	218000001	219000000	1000000	*	-0.0449342008666426
chr1	219000001	220000000	1000000	*	-0.014296320304111
chr1	220000001	221000000	1000000	*	-0.0334874374106687
chr1	221000001	222000000	1000000	*	0.0555172730944447
chr1	222000001	223000000	1000000	*	0.00977077083142592
chr1	223000001	224000000	1000000	*	NA
chr1	224000001	225000000	1000000	*	0.0072606727999281
chr1	225000001	226000000	1000000	*	-0.0725638067551787
chr1	226000001	227000000	1000000	*	-0.0389863319493979
chr1	227000001	228000000	1000000	*	-0.0386746972311784
chr1	228000001	229000000	1000000	*	NA
chr1	229000001	230000000	1000000	*	0.0368253863400593
chr1	230000001	231000000	1000000	*	0.0598989686490644
chr1	231000001	232000000	1000000	*	0.0701339647810803
chr1	232000001	233000000	1000000	*	0.109354051767064
chr1	233000001	234000000	1000000	*	0.0311795437681336
chr1	234000001	235000000	1000000	*	-0.00966079110196195
chr1	235000001	236000000	1000000	*	-0.182541141783827
chr1	236000001	237000000	1000000	*	-0.0397260774838458
chr1	237000001	238000000	1000000	*	-0.0543039323962105
chr1	238000001	239000000	1000000	*	-0.044665851455971
chr1	239000001	240000000	1000000	*	-0.0418984232704148
chr1	240000001	241000000	1000000	*	-0.103948345902291
chr1	241000001	242000000	1000000	*	-0.084209618188636
chr1	242000001	243000000	1000000	*	0.055560885560039
chr1	243000001	244000000	1000000	*	-3.04729353976745
chr1	244000001	245000000	1000000	*	-0.0866151474912678
chr1	245000001	246000000	1000000	*	-0.735567660193865
chr1	246000001	247000000	1000000	*	-0.102515279644529
chr1	247000001	248000000	1000000	*	-0.0701919810416324
chr1	248000001	249000000	1000000	*	NA
chr2	1	1000000	1000000	*	NA
chr2	1000001	2000000	1000000	*	-0.371627649568924
chr2	2000001	3000000	1000000	*	0.0980206868552552
chr2	3000001	4000000	1000000	*	-0.128523200041716
chr2	4000001	5000000	1000000	*	-0.0749765251667949
chr2	5000001	6000000	1000000	*	-0.00875356724769927
chr2	6000001	7000000	1000000	*	-0.0213036499008284
chr2	7000001	8000000	1000000	*	0.0554428533779432
chr2	8000001	9000000	1000000	*	0.00048584837952928
chr2	9000001	10000000	1000000	*	-0.025376721490476
chr2	10000001	11000000	1000000	*	0.0844702507420039
chr2	11000001	12000000	1000000	*	0.0310232919186876
chr2	12000001	13000000	1000000	*	0.0802571955110755
chr2	13000001	14000000	1000000	*	0.00475002663861536
chr2	14000001	15000000	1000000	*	-0.00205961013374236
chr2	15000001	16000000	1000000	*	0.0255620936464623
chr2	16000001	17000000	1000000	*	NA
chr2	17000001	18000000	1000000	*	0.049322720964779
chr2	18000001	19000000	1000000	*	0.0601489805436722
chr2	19000001	20000000	1000000	*	0.0892803363630537
chr2	20000001	21000000	1000000	*	NA
chr2	21000001	22000000	1000000	*	0.0225900407693853
chr2	22000001	23000000	1000000	*	-0.0131924234881631
chr2	23000001	24000000	1000000	*	0.0724830112850747
chr2	24000001	25000000	1000000	*	-0.10607290302165
chr2	25000001	26000000	1000000	*	-0.0788817056852773
chr2	26000001	27000000	1000000	*	-0.031657607760967
chr2	27000001	28000000	1000000	*	-0.0824499759610077
chr2	28000001	29000000	1000000	*	-0.0365591283408837
chr2	29000001	30000000	1000000	*	0.157830072899841
chr2	30000001	31000000	1000000	*	0.112440708875253
chr2	31000001	32000000	1000000	*	NA
chr2	32000001	33000000	1000000	*	NA
chr2	33000001	34000000	1000000	*	-0.0226007376861106
chr2	34000001	35000000	1000000	*	-0.0291727826778266
chr2	35000001	36000000	1000000	*	0.0119447764393847
chr2	36000001	37000000	1000000	*	-0.196072393173833
chr2	37000001	38000000	1000000	*	-0.0583988481471103
chr2	38000001	39000000	1000000	*	-0.051354004101034
chr2	39000001	40000000	1000000	*	-0.038801705961044
chr2	40000001	41000000	1000000	*	0.0284443917971379
chr2	41000001	42000000	1000000	*	0.0172054919951324
chr2	42000001	43000000	1000000	*	-0.0676736144002366
chr2	43000001	44000000	1000000	*	-0.0894738629089231
chr2	44000001	45000000	1000000	*	-0.0587214193309617
chr2	45000001	46000000	1000000	*	0.0881353129209432
chr2	46000001	47000000	1000000	*	0.0423813653995702
chr2	47000001	48000000	1000000	*	0.00282835452220035
chr2	48000001	49000000	1000000	*	-0.0126160917025786
chr2	49000001	50000000	1000000	*	0.0617541577382363
chr2	50000001	51000000	1000000	*	-0.0607794614616683
chr2	51000001	52000000	1000000	*	0.000300247064824271
chr2	52000001	53000000	1000000	*	-0.0451115654531871
chr2	53000001	54000000	1000000	*	-0.0596529853137994
chr2	54000001	55000000	1000000	*	-0.0852383454964077
chr2	55000001	56000000	1000000	*	-0.127726649723978
chr2	56000001	57000000	1000000	*	0.0331530196673469
chr2	57000001	58000000	1000000	*	0.0183156666266674
chr2	58000001	59000000	1000000	*	0.0347032684013367
chr2	59000001	60000000	1000000	*	0.101663402897365
chr2	60000001	61000000	1000000	*	0.0230221364778994
chr2	61000001	62000000	1000000	*	-0.213897815651418
chr2	62000001	63000000	1000000	*	-0.0334054004335634
chr2	63000001	64000000	1000000	*	-0.00794874751851467
chr2	64000001	65000000	1000000	*	-0.0816444234097152
chr2	65000001	66000000	1000000	*	0.0417027758091617
chr2	66000001	67000000	1000000	*	0.0767221056137163
chr2	67000001	68000000	1000000	*	0.119300977287858
chr2	68000001	69000000	1000000	*	-0.0814227699648414
chr2	69000001	70000000	1000000	*	-0.0855328878059128
chr2	70000001	71000000	1000000	*	0.0171884166435717
chr2	71000001	72000000	1000000	*	0.0931572507005162
chr2	72000001	73000000	1000000	*	7.46012048252269e-05
chr2	73000001	74000000	1000000	*	0.00628206929183213
chr2	74000001	75000000	1000000	*	-0.0404641604054373
chr2	75000001	76000000	1000000	*	0.0589004259101548
chr2	76000001	77000000	1000000	*	-0.0175310116905497
chr2	77000001	78000000	1000000	*	-0.0504598902023689
chr2	78000001	79000000	1000000	*	-0.0315266094215578
chr2	79000001	80000000	1000000	*	0.0218032212849491
chr2	80000001	81000000	1000000	*	-0.00161405083989398
chr2	81000001	82000000	1000000	*	0.0191731987140641
chr2	82000001	83000000	1000000	*	-0.0406672021876471
chr2	83000001	84000000	1000000	*	-0.0350521861393808
chr2	84000001	85000000	1000000	*	0.0647591597125518
chr2	85000001	86000000	1000000	*	-0.0380732893010274
chr2	86000001	87000000	1000000	*	-0.120235757924269
chr2	87000001	88000000	1000000	*	-0.120166338203771
chr2	88000001	89000000	1000000	*	0.0573814271225634
chr2	89000001	90000000	1000000	*	NA
chr2	90000001	91000000	1000000	*	NA
chr2	97000001	98000000	1000000	*	NA
chr2	98000001	99000000	1000000	*	0.0364848529028545
chr2	99000001	100000000	1000000	*	-0.0136926433264663
chr2	100000001	101000000	1000000	*	0.108750862084601
chr2	101000001	102000000	1000000	*	-0.0103252685056938
chr2	102000001	103000000	1000000	*	0.0467760726261144
chr2	103000001	104000000	1000000	*	-0.0251032949529362
chr2	104000001	105000000	1000000	*	-0.0323509657616072
chr2	105000001	106000000	1000000	*	0.0339766676226142
chr2	106000001	107000000	1000000	*	0.0528519290509174
chr2	107000001	108000000	1000000	*	0.0229011473196262
chr2	108000001	109000000	1000000	*	0.0225621849760088
chr2	109000001	110000000	1000000	*	NA
chr2	110000001	111000000	1000000	*	-0.236745158899768
chr2	111000001	112000000	1000000	*	0.00914034356914805
chr2	112000001	113000000	1000000	*	-0.0720753072774285
chr2	113000001	114000000	1000000	*	0.130761145707815
chr2	114000001	115000000	1000000	*	0.0263942516350468
chr2	115000001	116000000	1000000	*	-0.186414015830525
chr2	116000001	117000000	1000000	*	-0.245554091256347
chr2	117000001	118000000	1000000	*	0.0341637647971364
chr2	118000001	119000000	1000000	*	0.117880738837657
chr2	119000001	120000000	1000000	*	0.0372531930873121
chr2	120000001	121000000	1000000	*	0.21694264641001
chr2	121000001	122000000	1000000	*	0.00388872360905745
chr2	122000001	123000000	1000000	*	0.0582663116797417
chr2	123000001	124000000	1000000	*	0.0275878017712177
chr2	124000001	125000000	1000000	*	-0.0196102916705138
chr2	125000001	126000000	1000000	*	-0.0298876857556019
chr2	126000001	127000000	1000000	*	0.0730375318615112
chr2	127000001	128000000	1000000	*	-0.0861887024909891
chr2	128000001	129000000	1000000	*	0.0451074840336212
chr2	129000001	130000000	1000000	*	0.0970436056843331
chr2	130000001	131000000	1000000	*	0.0492146227164044
chr2	131000001	132000000	1000000	*	0.26294622093194
chr2	132000001	133000000	1000000	*	0.280731693771495
chr2	133000001	134000000	1000000	*	0.0463802903840088
chr2	134000001	135000000	1000000	*	0.0710494749630988
chr2	135000001	136000000	1000000	*	-0.130004120598557
chr2	136000001	137000000	1000000	*	0.053089535387006
chr2	137000001	138000000	1000000	*	0.0239083378360145
chr2	138000001	139000000	1000000	*	0.0121141438682874
chr2	139000001	140000000	1000000	*	-0.038008023386944
chr2	140000001	141000000	1000000	*	-0.057319289270676
chr2	141000001	142000000	1000000	*	-0.0491571087638614
chr2	142000001	143000000	1000000	*	0.00373165025665285
chr2	143000001	144000000	1000000	*	-0.0258237797026122
chr2	144000001	145000000	1000000	*	-0.0793535007132819
chr2	145000001	146000000	1000000	*	0.0126358376021047
chr2	146000001	147000000	1000000	*	0.0024739939426777
chr2	147000001	148000000	1000000	*	0.0297323675468032
chr2	148000001	149000000	1000000	*	-0.148431980542577
chr2	149000001	150000000	1000000	*	0.0211198613000618
chr2	150000001	151000000	1000000	*	-0.0528926679139487
chr2	151000001	152000000	1000000	*	-0.0771515869089644
chr2	152000001	153000000	1000000	*	-0.0857949034307246
chr2	153000001	154000000	1000000	*	-0.0159244272922993
chr2	154000001	155000000	1000000	*	-0.000388817455032312
chr2	155000001	156000000	1000000	*	0.043342728001222
chr2	156000001	157000000	1000000	*	-0.0623709664511387
chr2	157000001	158000000	1000000	*	-0.020984226812603
chr2	158000001	159000000	1000000	*	0.0250064270520639
chr2	159000001	160000000	1000000	*	-0.112064373694578
chr2	160000001	161000000	1000000	*	0.0391688506061525
chr2	161000001	162000000	1000000	*	-0.0023595009027826
chr2	162000001	163000000	1000000	*	-0.0540054077651889
chr2	163000001	164000000	1000000	*	-0.0536453543165758
chr2	164000001	165000000	1000000	*	-0.02125047305509
chr2	165000001	166000000	1000000	*	-0.00973737526111753
chr2	166000001	167000000	1000000	*	0.0332638838704726
chr2	167000001	168000000	1000000	*	0.0188584463257588
chr2	168000001	169000000	1000000	*	-0.158436226191349
chr2	169000001	170000000	1000000	*	-0.0802882215242195
chr2	170000001	171000000	1000000	*	-0.00203515744114743
chr2	171000001	172000000	1000000	*	-0.115416840582231
chr2	172000001	173000000	1000000	*	0.00109464117586444
chr2	173000001	174000000	1000000	*	0.0126421387769538
chr2	174000001	175000000	1000000	*	-0.136837117049468
chr2	175000001	176000000	1000000	*	0.00441591348754251
chr2	176000001	177000000	1000000	*	0.00297121976907055
chr2	177000001	178000000	1000000	*	-0.0539199663114363
chr2	178000001	179000000	1000000	*	-0.0296162106579755
chr2	179000001	180000000	1000000	*	0.00191394570073549
chr2	180000001	181000000	1000000	*	0.0343691913881387
chr2	181000001	182000000	1000000	*	-0.00389598723769065
chr2	182000001	183000000	1000000	*	-0.00657764266322689
chr2	183000001	184000000	1000000	*	-0.0243512404466322
chr2	184000001	185000000	1000000	*	0.00541195340186091
chr2	185000001	186000000	1000000	*	-0.0115856114940165
chr2	186000001	187000000	1000000	*	-0.0269827713788233
chr2	187000001	188000000	1000000	*	-0.015757698695541
chr2	188000001	189000000	1000000	*	-0.0195893530082825
chr2	189000001	190000000	1000000	*	-0.0546670941642946
chr2	190000001	191000000	1000000	*	-0.0477420693505136
chr2	191000001	192000000	1000000	*	-0.0336307588581292
chr2	192000001	193000000	1000000	*	-0.00526120799757107
chr2	193000001	194000000	1000000	*	NA
chr2	194000001	195000000	1000000	*	0.0231051738628748
chr2	195000001	196000000	1000000	*	-0.0367435426814351
chr2	196000001	197000000	1000000	*	-0.0496625400532735
chr2	197000001	198000000	1000000	*	-0.103048318692617
chr2	198000001	199000000	1000000	*	-0.00296924865089807
chr2	199000001	200000000	1000000	*	-0.016051558363794
chr2	200000001	201000000	1000000	*	-0.0104995488835199
chr2	201000001	202000000	1000000	*	-0.0815260532685195
chr2	202000001	203000000	1000000	*	-0.152782544375845
chr2	203000001	204000000	1000000	*	-0.0999956899059255
chr2	204000001	205000000	1000000	*	0.0395837980345002
chr2	205000001	206000000	1000000	*	0.00170032629636282
chr2	206000001	207000000	1000000	*	-0.0242921549812871
chr2	207000001	208000000	1000000	*	-0.0668912086696243
chr2	208000001	209000000	1000000	*	-0.0387160343478353
chr2	209000001	210000000	1000000	*	-0.0117955721335009
chr2	210000001	211000000	1000000	*	-0.00676778315399634
chr2	211000001	212000000	1000000	*	-0.0367306216201807
chr2	212000001	213000000	1000000	*	0.0194112844313974
chr2	213000001	214000000	1000000	*	-0.0237697011212593
chr2	214000001	215000000	1000000	*	-0.0230890326503967
chr2	215000001	216000000	1000000	*	0.0145627692249269
chr2	216000001	217000000	1000000	*	0.0909945650736833
chr2	217000001	218000000	1000000	*	0.144044991247163
chr2	218000001	219000000	1000000	*	-0.0358132046707444
chr2	219000001	220000000	1000000	*	0.0915574594503961
chr2	220000001	221000000	1000000	*	-0.0217709090193133
chr2	221000001	222000000	1000000	*	-0.0418504703419291
chr2	222000001	223000000	1000000	*	-0.0276963193262903
chr2	223000001	224000000	1000000	*	-0.0063392224796343
chr2	224000001	225000000	1000000	*	-0.000981061841093094
chr2	225000001	226000000	1000000	*	-0.0188589660369204
chr2	226000001	227000000	1000000	*	-0.0498667605278976
chr2	227000001	228000000	1000000	*	-0.0550945128824834
chr2	228000001	229000000	1000000	*	-0.0515255463481636
chr2	229000001	230000000	1000000	*	-0.0639846284890101
chr2	230000001	231000000	1000000	*	0.014357970855008
chr2	231000001	232000000	1000000	*	-0.075903561622531
chr2	232000001	233000000	1000000	*	0.0154262027866743
chr2	233000001	234000000	1000000	*	NA
chr2	234000001	235000000	1000000	*	0.147840824895484
chr2	235000001	236000000	1000000	*	0.0547458230578344
chr2	236000001	237000000	1000000	*	0.0849360537580355
chr2	237000001	238000000	1000000	*	0.0287411421027223
chr2	238000001	239000000	1000000	*	NA
chr2	239000001	240000000	1000000	*	NA
chr2	240000001	241000000	1000000	*	0.167557044194029
chr2	241000001	242000000	1000000	*	-0.31164007733179
chr2	242000001	243000000	1000000	*	NA
chr3	1	1000000	1000000	*	NA
chr3	1000001	2000000	1000000	*	-0.0398210991591936
chr3	2000001	3000000	1000000	*	-0.0577462064839651
chr3	3000001	4000000	1000000	*	0.055115163401966
chr3	4000001	5000000	1000000	*	0.0133863991609241
chr3	5000001	6000000	1000000	*	0.0575206425213417
chr3	6000001	7000000	1000000	*	0.0286342423880436
chr3	7000001	8000000	1000000	*	0.0181879441026528
chr3	8000001	9000000	1000000	*	0.128797629895166
chr3	9000001	10000000	1000000	*	0.00350706825918202
chr3	10000001	11000000	1000000	*	0.211114999274141
chr3	11000001	12000000	1000000	*	-0.209719863427467
chr3	12000001	13000000	1000000	*	-0.0190117906311091
chr3	13000001	14000000	1000000	*	0.252182180561012
chr3	14000001	15000000	1000000	*	0.0841586138185285
chr3	15000001	16000000	1000000	*	-0.0286613771688582
chr3	16000001	17000000	1000000	*	NA
chr3	17000001	18000000	1000000	*	-0.0348117093280855
chr3	18000001	19000000	1000000	*	0.0643573082485866
chr3	19000001	20000000	1000000	*	0.0160301529307234
chr3	20000001	21000000	1000000	*	-0.219392165050131
chr3	21000001	22000000	1000000	*	0.00486160659692741
chr3	22000001	23000000	1000000	*	0.0583801872726133
chr3	23000001	24000000	1000000	*	-0.011535041808377
chr3	24000001	25000000	1000000	*	0.0217254720308984
chr3	25000001	26000000	1000000	*	-0.0153304214873632
chr3	26000001	27000000	1000000	*	0.0298902603946282
chr3	27000001	28000000	1000000	*	-0.03558362637486
chr3	28000001	29000000	1000000	*	-0.00736667387778913
chr3	29000001	30000000	1000000	*	0.0100172532750173
chr3	30000001	31000000	1000000	*	0.0288442906362621
chr3	31000001	32000000	1000000	*	0.0109938464187821
chr3	32000001	33000000	1000000	*	-0.0429415957201169
chr3	33000001	34000000	1000000	*	-0.059510717763794
chr3	34000001	35000000	1000000	*	0.0667702446433245
chr3	35000001	36000000	1000000	*	0.0352821742410829
chr3	36000001	37000000	1000000	*	0.0827164373139962
chr3	37000001	38000000	1000000	*	0.0107077902366875
chr3	38000001	39000000	1000000	*	0.123649520018232
chr3	39000001	40000000	1000000	*	0.0613858080797182
chr3	40000001	41000000	1000000	*	0.11093001067773
chr3	41000001	42000000	1000000	*	0.0446782287603849
chr3	42000001	43000000	1000000	*	0.0590763412207523
